 ,Label,Area,Mean,Min,Max,Length
190,29_C05_br223_egfrc-2.nd2:2390-2830,197.707,4850.142,504.520,25139.381,275.404
191,29_C05_br223_egfrc-2.nd2,247.028,1858.745,550.000,10071.000,366.955
192,29_C05_br223_egfrc-2.nd2:2322-2828,247.028,1858.745,550.000,10071.000,366.955
193,29_C05_br223_egfrc-2.nd2:1466-2994,317.006,3120.950,476.000,16465.750,432.243
194,29_C05_br223_egfrc-2.nd2:2424-3146,309.839,1600.163,524.000,10256.961,439.131
195,29_C05_br223_egfrc-2.nd2:1312-3192,315.741,1618.810,473.180,21668.600,411.552
196,29_C05_br223_egfrc-2.nd2:1130-3136,504.174,2713.399,475.260,19289.740,695.984
197,29_C05_br223_egfrc-2.nd2:0764-3236,427.452,1725.447,482.540,12960.000,589.170
198,29_C05_br223_egfrc-2.nd2:2022-3572,198.550,1125.136,458.000,5648.900,286.918
199,29_C05_br223_egfrc-2.nd2:1668-2960,171.571,2863.211,488.000,16537.000,236.165
200,29_C05_br223_egfrc-2.nd2:1930-2888,109.603,2098.851,492.960,7994.000,148.382
201,29_C05_br223_egfrc-2.nd2:0836-3136,480.989,2060.245,494.000,20844.000,662.608
202,29_C05_br223_egfrc-2.nd2:3300-0730,374.336,1503.987,419.360,9830.820,535.877
203,29_C05_br223_egfrc-2.nd2:2148-0932,323.750,1372.970,505.640,15851.000,461.151
204,29_C05_br223_egfrc-2.nd2:0250-3006,176.629,793.619,462.000,2502.000,254.528
205,29_C05_br223_egfrc-2.nd2:1386-2418,109.181,1992.649,557.000,7521.000,157.136
206,29_C05_br223_egfrc-2.nd2:1254-3542,292.556,850.719,458.000,4412.000,428.814
