 ,Label,Area,Mean,Min,Max,Length
82,32_C08_br223_igf1r-1.nd2:1336-0806,291.291,1697.639,493.120,9743.000,439.630
83,32_C08_br223_igf1r-1.nd2:1452-0658,435.461,1283.238,442.000,6432.000,589.894
84,32_C08_br223_igf1r-1.nd2:0778-1108,152.180,1623.995,491.000,7520.000,226.222
85,32_C08_br223_igf1r-1.nd2:0736-3230,322.064,1327.374,492.000,6866.600,409.622
86,32_C08_br223_igf1r-1.nd2:0990-0730,294.663,1406.524,489.400,3657.000,388.107
87,32_C08_br223_igf1r-1.nd2:0356-2566,231.009,1140.741,499.600,4848.000,324.586
88,32_C08_br223_igf1r-1.nd2:0482-1344,216.677,2728.684,527.490,30774.971,290.986
89,32_C08_br223_igf1r-1.nd2:0156-0562,249.136,2050.494,488.836,17124.922,372.214
90,32_C08_br223_igf1r-1.nd2:2438-0134,125.200,2401.279,532.740,13367.209,177.268
91,32_C08_br223_igf1r-1.nd2:2910-0474,427.873,1039.097,464.000,3132.000,563.729
92,32_C08_br223_igf1r-1.nd2:1094-3086,274.008,2515.654,635.000,24980.660,369.249
93,32_C08_br223_igf1r-1.nd2:0494-2772,325.437,3096.193,522.000,21883.750,456.590
94,32_C08_br223_igf1r-1.nd2:0652-1502,252.508,2708.583,478.000,12276.940,352.834
95,32_C08_br223_igf1r-1.nd2:0636-1754,405.531,1629.623,462.482,16721.000,542.129
96,32_C08_br223_igf1r-1.nd2:1030-2882,336.397,3817.170,554.000,28319.738,435.457
97,32_C08_br223_igf1r-1.nd2:0730-3040,436.304,1687.578,490.990,22163.000,583.444
98,32_C08_br223_igf1r-1.nd2:2408-3426,429.138,2086.746,545.000,14667.000,579.924
99,32_C08_br223_igf1r-1.nd2:1218-0476,404.266,1167.228,478.000,5752.750,551.298
100,32_C08_br223_igf1r-1.nd2:2330-0494,260.939,1448.338,485.000,8571.090,344.833
101,32_C08_br223_igf1r-1.nd2:1696-2120,173.679,2854.911,523.000,17565.000,229.995
102,32_C08_br223_igf1r-1.nd2:0128-1918,156.817,1479.603,501.200,10147.840,203.115
103,32_C08_br223_igf1r-1.nd2:2786-2222,202.766,2260.920,590.690,14412.000,293.484
104,32_C08_br223_igf1r-1.nd2:3294-1186,274.008,1601.154,455.000,6036.380,338.897
105,32_C08_br223_igf1r-1.nd2:1298-3314,134.474,4034.446,532.000,37094.758,176.916
106,32_C08_br223_igf1r-1.nd2:1482-3428,149.229,2899.399,558.000,42018.000,196.004
107,32_C08_br223_igf1r-1.nd2:2368-1012,361.690,1857.122,507.620,20582.961,486.671
108,32_C08_br223_igf1r-1.nd2:0390-0436,224.265,1695.950,483.000,7410.323,318.291
109,32_C08_br223_igf1r-1.nd2:1310-1512,284.546,1492.550,542.000,11227.000,414.796
110,32_C08_br223_igf1r-1.nd2:0866-0466,247.028,3134.640,488.000,57700.301,317.739
111,32_C08_br223_igf1r-1.nd2:3364-1888,426.187,1650.740,619.000,5143.000,595.373
112,32_C08_br223_igf1r-1.nd2:3326-0940,296.350,2120.797,480.531,8421.000,400.181
113,32_C08_br223_igf1r-1.nd2:3392-0826,227.215,1496.140,0.000,8208.000,331.139
114,32_C08_br223_igf1r-1.nd2:3110-0326,294.663,1292.528,511.000,12084.000,412.610
115,32_C08_br223_igf1r-1.nd2:3444-1754,175.786,1989.330,0.000,11691.460,254.676
116,32_C08_br223_igf1r-1.nd2:1262-1664,397.943,1408.861,488.000,7859.080,567.799
117,32_C08_br223_igf1r-1.nd2:0330-2164,268.106,2994.043,508.980,25471.357,402.103
118,32_C08_br223_igf1r-1.nd2:3246-2854,237.333,981.363,485.040,2779.882,331.460
119,32_C08_br223_igf1r-1.nd2,262.204,2185.369,461.000,16379.000,354.171
120,32_C08_br223_igf1r-1.nd2,262.204,2185.369,461.000,16379.000,354.171
121,32_C08_br223_igf1r-1.nd2:3346-2586,266.420,2126.580,488.386,16277.840,357.491
122,32_C08_br223_igf1r-1.nd2:1342-2858,209.510,1436.841,497.000,6596.960,301.180
123,32_C08_br223_igf1r-1.nd2:1594-0292,268.527,1591.799,632.000,3476.560,377.918
124,32_C08_br223_igf1r-1.nd2:1718-1032,143.327,2438.576,509.000,10439.629,211.847
125,32_C08_br223_igf1r-1.nd2:1150-2358,233.539,7427.434,598.000,39151.340,299.006
126,32_C08_br223_igf1r-1.nd2:2684-2546,281.174,1140.560,495.000,4106.180,391.057
127,32_C08_br223_igf1r-1.nd2:3400-0732,198.129,1616.866,554.000,4445.200,283.180
128,32_C08_br223_igf1r-1.nd2:2752-0804,329.652,989.643,518.000,4248.000,433.721
129,32_C08_br223_igf1r-1.nd2:0686-2126,403.423,1769.536,447.000,9176.000,550.258
130,32_C08_br223_igf1r-1.nd2:0332-0568,314.476,1648.177,476.000,9308.658,428.987
131,32_C08_br223_igf1r-1.nd2:2252-0290,135.318,1010.923,501.450,6415.600,202.953
132,32_C08_br223_igf1r-1.nd2:2306-3134,136.582,2993.077,503.000,31080.000,180.356
133,32_C08_br223_igf1r-1.nd2:1480-3380,154.709,2309.707,526.520,27995.000,212.365
134,32_C08_br223_igf1r-1.nd2:0336-2838,143.327,4309.907,629.590,15906.000,197.702
135,32_C08_br223_igf1r-1.nd2,140.798,4058.869,581.000,15657.000,182.522
136,32_C08_br223_igf1r-1.nd2:3000-3102,191.805,2178.297,506.100,29187.840,262.626
