 ,Label,Area,Mean,Min,Max,Length
357,26_C02_fgfr_act104-1.nd2:1174-3483,155.488,1780.600,524.010,7394.373,209.044
358,26_C02_fgfr_act104-1.nd2:1187-3541,87.885,1503.097,518.000,4244.000,113.104
359,26_C02_fgfr_act104-1.nd2:1425-3429,83.237,669.221,532.240,1234.650,107.957
360,26_C02_fgfr_act104-1.nd2:2024-3523,77.744,2617.428,590.000,8723.310,100.645
361,26_C02_fgfr_act104-1.nd2:2044-3466,85.772,1182.809,527.000,4335.000,109.088
362,26_C02_fgfr_act104-1.nd2:1928-3579,53.238,2467.344,566.400,6431.000,70.338
363,26_C02_fgfr_act104-1.nd2:2211-3454,291.117,1442.485,538.000,6789.000,397.393
364,26_C02_fgfr_act104-1.nd2:1780-2570,151.685,956.020,523.680,2358.874,213.007
365,26_C02_fgfr_act104-1.nd2:1941-2841,208.303,1149.606,526.800,4094.000,291.507
366,26_C02_fgfr_act104-1.nd2:2406-2775,200.275,1154.649,514.280,2894.800,295.288
367,26_C02_fgfr_act104-1.nd2:2552-2933,357.876,1009.617,478.000,3520.000,501.618
368,26_C02_fgfr_act104-1.nd2:1921-2552,197.740,1193.308,533.000,4929.250,273.193
369,26_C02_fgfr_act104-1.nd2:1923-2578,164.783,725.263,521.685,2135.160,236.845
370,26_C02_fgfr_act104-1.nd2:2157-3524,128.869,1778.098,565.120,4591.400,169.467
371,26_C02_fgfr_act104-1.nd2:2212-3323,109.433,921.485,526.000,2612.000,133.904
372,26_C02_fgfr_act104-1.nd2:2377-2855,296.610,1089.460,495.000,5769.000,406.609
373,26_C02_fgfr_act104-1.nd2:2415-2970,347.313,1548.310,482.600,6127.210,504.835
374,26_C02_fgfr_act104-1.nd2:2325-0509,204.500,857.827,523.000,3215.000,266.693
375,26_C02_fgfr_act104-1.nd2:2362-0602,161.403,1405.611,523.000,3428.520,217.462
376,26_C02_fgfr_act104-1.nd2:2598-0851,144.925,1176.355,541.043,2670.662,197.476
377,26_C02_fgfr_act104-1.nd2:2602-0711,243.795,848.668,499.560,3217.000,364.518
378,26_C02_fgfr_act104-1.nd2:2692-0554,190.557,921.142,491.240,2364.780,269.892
379,26_C02_fgfr_act104-1.nd2:2625-0724,248.865,1019.111,531.000,4812.206,329.200
380,26_C02_fgfr_act104-1.nd2:2527-0632,231.119,859.414,526.000,3315.127,308.387
381,26_C02_fgfr_act104-1.nd2:2863-0488,105.630,1595.587,530.000,3239.000,155.453
382,26_C02_fgfr_act104-1.nd2,77.744,1480.059,526.000,3110.000,105.941
383,26_C02_fgfr_act104-1.nd2:2878-0464,77.744,1480.059,526.000,3110.000,105.941
384,26_C02_fgfr_act104-1.nd2:3117-0539,149.995,1230.787,581.159,3017.510,206.788
385,26_C02_fgfr_act104-1.nd2:3068-0333,64.223,1035.136,525.550,4001.000,95.504
386,26_C02_fgfr_act104-1.nd2:3501-0845,179.994,1181.367,573.000,3007.490,255.420
387,26_C02_fgfr_act104-1.nd2:3175-0839,151.685,1446.703,543.000,5967.520,210.683
388,26_C02_fgfr_act104-1.nd2:2985-0534,213.373,991.420,521.070,2606.000,288.231
389,26_C02_fgfr_act104-1.nd2:2840-0581,120.841,1139.478,512.000,10572.000,164.240
390,26_C02_fgfr_act104-1.nd2:2875-0864,155.488,1241.294,558.000,2837.882,219.849
391,26_C02_fgfr_act104-1.nd2:2936-0639,89.152,1581.869,573.650,10510.930,125.452
392,26_C02_fgfr_act104-1.nd2:2640-0491,132.249,781.525,502.000,2507.000,170.208
393,26_C02_fgfr_act104-1.nd2:2600-0556,106.898,888.943,508.000,4368.150,141.214
394,26_C02_fgfr_act104-1.nd2:2807-0709,247.598,851.562,520.000,2509.600,327.857
395,26_C02_fgfr_act104-1.nd2:3013-0876,235.345,1035.703,531.494,2628.000,321.151
396,26_C02_fgfr_act104-1.nd2:3271-0614,145.770,1181.892,520.000,6259.000,196.865
397,26_C02_fgfr_act104-1.nd2:3392-0729,87.039,1497.093,662.320,3325.000,119.486
398,26_C02_fgfr_act104-1.nd2:3544-0805,77.744,838.322,513.460,5134.260,112.578
399,26_C02_fgfr_act104-1.nd2:3345-0841,229.852,913.415,511.120,3420.650,299.481
400,26_C02_fgfr_act104-1.nd2:3060-0557,136.052,1663.553,548.780,4502.000,183.095
401,26_C02_fgfr_act104-1.nd2:3191-0639,47.745,971.478,553.980,3585.527,64.464
