219	45_D04_her2mb_br223m2-1.nd2:0697-1633	38.027	1069.395	563.000	2218.845	53.031
220	45_D04_her2mb_br223m2-1.nd2:0757-1974	255.203	841.653	483.740	2781.880	365.867
221	45_D04_her2mb_br223m2-1.nd2:0602-0837	160.136	1083.115	566.000	4324.000	221.293
222	45_D04_her2mb_br223m2-1.nd2:0729-1140	239.570	1038.561	484.436	3187.500	345.447
223	45_D04_her2mb_br223m2-1.nd2:0839-1844	393.790	915.609	485.000	2997.000	588.011
224	45_D04_her2mb_br223m2-1.nd2:0994-0368	219.289	2137.874	560.000	8473.440	280.969
225	45_D04_her2mb_br223m2-1.nd2:0747-0321	320.694	1258.476	506.000	9022.000	420.087
226	45_D04_her2mb_br223m2-1.nd2:0754-0461	185.487	1140.765	511.000	3781.000	275.033
227	45_D04_her2mb_br223m2-1.nd2:0666-0091	62.111	684.912	495.000	1366.000	89.259
228	45_D04_her2mb_br223m2-1.nd2:0694-1453	206.191	929.912	526.000	3967.000	301.174
229	45_D04_her2mb_br223m2-1.nd2:0730-1465	190.980	888.696	553.000	1855.000	275.623
230	45_D04_her2mb_br223m2-1.nd2:0741-1495	203.233	972.038	510.000	3296.000	287.779
231	45_D04_her2mb_br223m2-1.nd2:0829-0834	140.700	1117.918	503.910	3723.088	204.968
232	45_D04_her2mb_br223m2-1.nd2:1125-2014	308.018	1326.356	546.940	5031.450	401.695
233	45_D04_her2mb_br223m2-1.nd2:1132-2111	213.373	1866.632	574.550	5676.520	320.327
234	45_D04_her2mb_br223m2-1.nd2:1157-2296	150.840	1448.709	479.000	6290.220	200.301
235	45_D04_her2mb_br223m2-1.nd2:1197-1888	158.023	986.517	523.575	2991.560	216.640
236	45_D04_her2mb_br223m2-1.nd2:1019-2207	239.570	1232.184	514.000	2684.000	332.704
237	45_D04_her2mb_br223m2-1.nd2:1132-1067	267.879	1289.233	673.000	4306.840	354.140
238	45_D04_her2mb_br223m2-1.nd2:0982-1525	223.091	1670.764	540.404	7621.900	330.839
239	45_D04_her2mb_br223m2-1.nd2:0882-1001	186.332	945.812	500.520	2337.400	279.272
240	45_D04_her2mb_br223m2-1.nd2:0767-0119	122.531	1187.442	516.000	2971.358	167.190
241	45_D04_her2mb_br223m2-1.nd2:1175-0401	389.142	922.485	478.720	6402.000	535.555
