 ,Label,Area,Mean,Min,Max,Length
145,38_D11_her2mb_br223-1.nd2:0501-2565,120.413,1105.855,520.000,3317.000,154.325
146,38_D11_her2mb_br223-1.nd2:0578-0970,103.090,990.094,495.000,2923.000,130.808
147,38_D11_her2mb_br223-1.nd2:0704-0619,334.197,1029.085,507.000,4095.800,426.231
148,38_D11_her2mb_br223-1.nd2:0533-0719,66.332,751.192,531.000,2060.000,85.771
149,38_D11_her2mb_br223-1.nd2:0223-3284,166.043,985.472,510.140,3867.000,214.561
150,38_D11_her2mb_br223-1.nd2:0030-3341,47.320,1287.755,571.000,2510.000,59.087
151,38_D11_her2mb_br223-1.nd2:0075-3333,104.780,750.967,483.000,1709.400,138.697
152,38_D11_her2mb_br223-1.nd2:0027-3434,49.855,768.002,542.000,1252.550,66.325
153,38_D11_her2mb_br223-1.nd2:0045-3463,60.418,846.879,526.440,1667.973,82.129
154,38_D11_her2mb_br223-1.nd2:0609-1292,148.298,1550.365,523.000,2933.400,213.920
155,38_D11_her2mb_br223-1.nd2:0191-3383,57.038,928.026,531.000,2620.346,72.353
156,38_D11_her2mb_br223-1.nd2:0529-3076,506.155,1716.736,508.000,6268.010,623.283
157,38_D11_her2mb_br223-1.nd2:0702-2674,249.698,1759.010,517.000,5062.000,316.770
158,38_D11_her2mb_br223-1.nd2:0769-3148,94.640,1266.834,564.000,2391.740,121.712
159,38_D11_her2mb_br223-1.nd2:0584-1054,85.768,801.405,520.000,1690.000,120.101
160,38_D11_her2mb_br223-1.nd2:0633-0822,109.005,895.220,536.000,2147.190,145.033
161,38_D11_her2mb_br223-1.nd2:0642-0867,120.835,1177.417,561.100,3098.000,155.249
162,38_D11_her2mb_br223-1.nd2:0789-0607,127.173,1440.597,573.000,4126.000,171.078
163,38_D11_her2mb_br223-1.nd2:0695-0844,70.558,838.598,546.000,2203.210,93.843
164,38_D11_her2mb_br223-1.nd2:1042-0311,140.693,955.607,508.000,2147.000,174.215
165,38_D11_her2mb_br223-1.nd2:1010-0293,255.613,1175.014,513.250,6115.460,368.162
166,38_D11_her2mb_br223-1.nd2:0907-0131,75.205,870.282,511.000,3079.000,96.410
167,38_D11_her2mb_br223-1.nd2:0855-0080,97.175,1199.623,504.000,2711.000,128.862
168,38_D11_her2mb_br223-1.nd2:1050-0223,193.928,976.221,530.400,3861.000,242.319
169,38_D11_her2mb_br223-1.nd2,59.573,1020.942,481.000,2658.880,77.672
170,38_D11_her2mb_br223-1.nd2:1049-0061,59.573,1020.942,481.000,2658.880,77.672
171,38_D11_her2mb_br223-1.nd2:0872-0296,125.905,812.597,515.000,2139.000,173.228
172,38_D11_her2mb_br223-1.nd2:0806-0832,127.173,1767.754,546.000,4031.000,162.630
173,38_D11_her2mb_br223-1.nd2:0757-0802,188.435,777.401,505.340,2563.000,250.296
174,38_D11_her2mb_br223-1.nd2:0794-0724,191.393,930.145,508.000,2468.173,261.439
175,38_D11_her2mb_br223-1.nd2:0897-0388,116.610,1044.211,516.000,2685.020,162.872
176,38_D11_her2mb_br223-1.nd2:1005-0511,365.885,1280.704,516.000,4066.000,505.371
177,38_D11_her2mb_br223-1.nd2:0886-0687,73.093,1329.322,520.000,4921.000,100.053
178,38_D11_her2mb_br223-1.nd2:0937-0774,102.245,1286.539,531.000,2625.000,125.086
179,38_D11_her2mb_br223-1.nd2:1405-0045,111.118,748.176,475.170,1957.000,144.682
180,38_D11_her2mb_br223-1.nd2:1215-0150,142.383,1196.354,539.000,2749.000,176.325
181,38_D11_her2mb_br223-1.nd2:1153-0346,299.975,1063.025,505.000,3291.640,424.705
182,38_D11_her2mb_br223-1.nd2:1320-0089,70.135,1683.139,522.000,3934.000,95.962
183,38_D11_her2mb_br223-1.nd2:1288-0128,72.248,1050.725,494.000,3165.000,91.592
184,38_D11_her2mb_br223-1.nd2:1265-0205,41.405,584.914,509.000,760.480,52.938
