 ,Label,Area,Mean,Min,Max,Length
109,35_C11_igf1r_bmpr211m2-1.nd2:0551-2146,82.814,1188.250,537.000,3110.000,116.441
110,35_C11_igf1r_bmpr211m2-1.nd2:0644-2106,204.500,988.388,510.000,4764.902,258.922
111,35_C11_igf1r_bmpr211m2-1.nd2:0701-2009,161.826,971.376,516.260,2812.000,218.176
112,35_C11_igf1r_bmpr211m2-1.nd2:0226-2547,226.472,1710.550,526.000,9347.000,308.647
113,35_C11_igf1r_bmpr211m2-1.nd2:0299-2579,228.584,1324.326,533.000,4993.720,332.871
114,35_C11_igf1r_bmpr211m2-1.nd2:0141-2529,59.576,661.189,508.000,1884.000,75.448
115,35_C11_igf1r_bmpr211m2-1.nd2:0683-1375,139.432,863.455,523.000,10027.050,191.884
116,35_C11_igf1r_bmpr211m2-1.nd2:0749-1391,109.856,1147.669,567.000,2502.000,142.776
117,35_C11_igf1r_bmpr211m2-1.nd2:0845-1260,242.950,995.058,519.000,4979.140,314.633
118,35_C11_igf1r_bmpr211m2-1.nd2:0974-1198,77.321,1165.847,508.000,2745.000,109.808
119,35_C11_igf1r_bmpr211m2-1.nd2:0684-1202,169.009,752.975,510.000,3003.000,229.590
120,35_C11_igf1r_bmpr211m2-1.nd2:0877-1062,268.301,1305.412,492.000,23071.680,337.388
121,35_C11_igf1r_bmpr211m2-1.nd2:1220-1954,210.416,1222.971,477.000,4285.890,304.413
122,35_C11_igf1r_bmpr211m2-1.nd2:0894-2027,114.081,1313.005,580.640,3123.000,145.594
123,35_C11_igf1r_bmpr211m2-1.nd2:1182-0286,203.233,1528.765,511.000,4012.000,276.031
124,35_C11_igf1r_bmpr211m2-1.nd2:0775-0855,133.094,1329.716,593.000,4223.380,185.548
125,35_C11_igf1r_bmpr211m2-1.nd2:0802-0907,145.770,971.368,525.000,2052.800,187.813
126,35_C11_igf1r_bmpr211m2-1.nd2:1229-1113,62.956,1856.990,502.750,5250.000,89.033
127,35_C11_igf1r_bmpr211m2-1.nd2:1264-1140,128.024,1753.625,518.860,4491.000,187.379
128,35_C11_igf1r_bmpr211m2-1.nd2:1287-0996,269.991,1294.757,476.000,3937.000,344.389
129,35_C11_igf1r_bmpr211m2-1.nd2:1022-1297,281.399,1215.347,493.200,4806.890,363.674
130,35_C11_igf1r_bmpr211m2-1.nd2:1313-1167,133.517,1489.771,485.000,6401.000,190.015
131,35_C11_igf1r_bmpr211m2-1.nd2:0757-2244,155.065,1326.482,521.000,5335.000,210.165
132,35_C11_igf1r_bmpr211m2-1.nd2:0511-2384,165.206,1695.867,528.000,4951.000,207.839
133,35_C11_igf1r_bmpr211m2-1.nd2:0599-2365,277.597,1255.850,501.000,5489.940,360.817
134,35_C11_igf1r_bmpr211m2-1.nd2:0644-2375,166.896,1094.857,495.000,3278.880,212.906
135,35_C11_igf1r_bmpr211m2-1.nd2:1373-0093,113.658,1583.369,704.000,6296.720,149.621
136,35_C11_igf1r_bmpr211m2-1.nd2:1327-0025,53.238,1674.905,786.020,2807.400,72.112
137,35_C11_igf1r_bmpr211m2-1.nd2:1300-0093,141.967,770.320,498.280,5467.000,188.384
138,35_C11_igf1r_bmpr211m2-1.nd2:1182-0258,149.573,995.777,516.000,3677.047,190.620
139,35_C11_igf1r_bmpr211m2-1.nd2:0231-2639,216.754,828.395,530.000,2403.150,307.651
140,35_C11_igf1r_bmpr211m2-1.nd2:0194-2896,191.402,1296.253,493.000,3965.000,262.083
141,35_C11_igf1r_bmpr211m2-1.nd2:0900-2173,126.334,1880.582,499.990,8937.030,175.666
142,35_C11_igf1r_bmpr211m2-1.nd2:1526-1465,311.821,816.599,495.000,3038.000,426.948
143,35_C11_igf1r_bmpr211m2-1.nd2:1505-1595,314.779,1309.127,527.000,14946.300,407.105
