 ,Label,Area,Mean,Min,Max,Length
267,23_B02_ctrl-3.nd2:2395-1934,129.714,721.044,506.000,2563.000,179.495
268,23_B02_ctrl-3.nd2:2462-2021,262.808,714.475,475.180,1138.500,382.044
269,23_B02_ctrl-3.nd2:2577-2334,52.815,1119.226,747.000,2074.720,76.175
270,23_B02_ctrl-3.nd2:2628-2315,136.474,855.250,553.000,3014.000,205.855
271,23_B02_ctrl-3.nd2:2843-2174,87.462,862.389,535.330,2419.900,126.621
272,23_B02_ctrl-3.nd2:2758-2717,52.815,1058.721,564.000,2213.100,77.516
273,23_B02_ctrl-3.nd2:2987-2485,254.781,1710.706,549.123,7876.000,366.905
274,23_B02_ctrl-3.nd2:3151-2669,85.349,1401.567,569.000,4348.332,116.070
275,23_B02_ctrl-3.nd2:3531-2897,101.405,1683.361,457.000,5879.460,147.076
276,23_B02_ctrl-3.nd2:3593-2279,52.393,2523.618,544.000,6399.000,68.787
277,23_B02_ctrl-3.nd2:3596-2460,135.629,2154.932,516.150,6895.377,204.613
278,23_B02_ctrl-3.nd2:3596-2604,119.151,1710.442,542.000,4163.560,164.303
279,23_B02_ctrl-3.nd2:1440-3226,157.601,1347.686,527.634,4197.160,218.771
280,23_B02_ctrl-3.nd2:1115-3573,58.308,6080.619,1275.000,14342.000,79.878
281,23_B02_ctrl-3.nd2:1473-3393,164.783,5181.196,639.000,15448.607,220.179
282,23_B02_ctrl-3.nd2:1785-3577,128.869,1050.695,526.500,6817.792,186.971
283,23_B02_ctrl-3.nd2:1295-2677,55.350,665.652,539.979,1130.000,81.296
284,23_B02_ctrl-3.nd2:1308-2911,47.322,1496.359,506.130,3291.650,71.849
285,23_B02_ctrl-3.nd2:1059-3539,97.602,811.644,526.000,2956.277,139.782
286,23_B02_ctrl-3.nd2:1283-3528,156.756,3692.932,567.494,15267.320,212.819
287,23_B02_ctrl-3.nd2:1538-3234,205.346,3296.642,580.000,15211.000,285.077
288,23_B02_ctrl-3.nd2:1643-3015,166.051,1187.614,481.000,6938.620,230.245
289,23_B02_ctrl-3.nd2:1766-3270,193.092,3608.174,505.160,10774.000,267.606
290,23_B02_ctrl-3.nd2:1954-3473,141.545,3798.440,570.000,12711.000,204.195
291,23_B02_ctrl-3.nd2:2087-2878,47.745,9165.038,598.000,19455.141,68.382
292,23_B02_ctrl-3.nd2:2875-2692,92.532,842.730,538.000,2475.360,129.955
293,23_B02_ctrl-3.nd2:2732-2905,110.701,1067.942,771.547,1616.000,152.921
294,23_B02_ctrl-3.nd2:2753-2930,60.843,1215.615,562.390,2355.000,88.761
295,23_B02_ctrl-3.nd2:2684-3466,85.349,682.185,509.000,1966.450,127.120
296,23_B02_ctrl-3.nd2:2244-3524,48.167,2843.213,714.506,5677.000,66.161
297,23_B02_ctrl-3.nd2:1984-3586,46.900,1097.585,631.090,2093.420,68.616
298,23_B02_ctrl-3.nd2:1485-3613,40.562,5507.792,1585.540,9535.740,56.928
299,23_B02_ctrl-3.nd2:1843-2960,68.871,989.779,518.386,1911.650,97.703
300,23_B02_ctrl-3.nd2:1902-3086,165.628,1808.901,501.000,8469.616,229.576
301,23_B02_ctrl-3.nd2:1751-3174,249.288,2404.742,526.250,9066.000,323.983
302,23_B02_ctrl-3.nd2:1993-3220,137.742,2290.502,583.000,7671.912,191.677
303,23_B02_ctrl-3.nd2:2424-3541,109.011,1482.438,550.096,8271.000,149.542
304,23_B02_ctrl-3.nd2:2454-3473,55.350,2956.549,904.694,8519.000,77.971
305,23_B02_ctrl-3.nd2:2369-3421,203.655,3483.879,548.515,9343.930,288.651
306,23_B02_ctrl-3.nd2:2369-3483,240.415,2862.467,581.256,11931.000,328.559
307,23_B02_ctrl-3.nd2:3436-2207,52.815,1167.337,622.916,2389.000,71.452
308,23_B02_ctrl-3.nd2:2955-3025,155.488,2434.989,520.421,7186.000,224.381
309,23_B02_ctrl-3.nd2:2664-3161,84.504,1223.837,515.000,5985.000,118.081
310,23_B02_ctrl-3.nd2:2739-3226,53.660,1102.069,584.040,4684.000,75.547
311,23_B02_ctrl-3.nd2:2851-3474,154.643,911.922,0.000,1932.600,221.779
312,23_B02_ctrl-3.nd2:2853-3486,153.375,779.671,0.000,3397.927,221.164
313,23_B02_ctrl-3.nd2:1689-3278,196.473,1800.588,527.945,10889.000,271.550
314,23_B02_ctrl-3.nd2,190.557,1327.208,515.697,6261.000,253.223
315,23_B02_ctrl-3.nd2:1878-3201,190.557,1327.208,515.697,6261.000,253.223
316,23_B02_ctrl-3.nd2:1909-3108,198.163,3802.570,559.280,13741.000,254.117
317,23_B02_ctrl-3.nd2:3047-2998,204.078,1705.476,556.020,4532.200,279.668
318,23_B02_ctrl-3.nd2:3250-3459,158.023,1975.751,525.000,5454.300,231.079
319,23_B02_ctrl-3.nd2:3140-3163,452.521,2134.125,0.000,10747.000,650.721
320,23_B02_ctrl-3.nd2:3188-3371,155.065,2382.499,523.000,7566.170,222.535
321,23_B02_ctrl-3.nd2:3251-3303,117.461,967.905,524.240,2405.389,155.855
322,23_B02_ctrl-3.nd2:3364-3498,112.391,3492.098,523.740,11328.220,171.923
323,23_B02_ctrl-3.nd2:3384-3589,42.252,4064.349,0.000,15114.910,62.616
324,23_B02_ctrl-3.nd2:3376-3406,218.866,2281.362,0.000,8651.878,315.872
325,23_B02_ctrl-3.nd2:3266-2794,165.628,2484.226,543.910,10956.500,237.720
326,23_B02_ctrl-3.nd2:3313-3078,201.543,4760.776,509.150,17335.301,300.380
327,23_B02_ctrl-3.nd2:3529-3316,87.039,1410.823,512.320,6562.289,132.121
328,23_B02_ctrl-3.nd2:3541-3474,141.122,2249.007,522.000,7535.000,207.530
329,23_B02_ctrl-3.nd2:3606-3594,36.337,1384.851,211.017,2359.176,53.203
330,23_B02_ctrl-3.nd2:2990-3231,138.165,2298.917,544.940,8182.650,204.728
331,23_B02_ctrl-3.nd2:3045-3509,120.841,2505.378,0.000,6175.600,175.795
332,23_B02_ctrl-3.nd2:2970-3449,89.152,2094.759,614.000,4159.000,126.495
333,23_B02_ctrl-3.nd2:2990-3413,130.982,2013.839,594.000,4748.325,195.253
334,23_B02_ctrl-3.nd2:3433-2657,45.210,1140.310,532.000,2585.000,57.947
335,23_B02_ctrl-3.nd2:3331-2734,27.464,1966.429,541.000,3758.160,38.206
336,23_B02_ctrl-3.nd2:2900-3376,200.275,1005.421,512.490,2583.438,287.004
337,23_B02_ctrl-3.nd2:2905-3384,229.007,1725.663,568.816,5250.200,335.563
338,23_B02_ctrl-3.nd2:0188-3491,81.969,1202.045,481.000,3202.000,115.398
339,23_B02_ctrl-3.nd2:0151-3156,167.741,952.910,509.000,3072.843,222.436
340,23_B02_ctrl-3.nd2:1390-0727,68.871,933.570,533.640,1781.934,100.175
341,23_B02_ctrl-3.nd2:1313-0895,110.701,862.038,525.000,3417.000,160.152
342,23_B02_ctrl-3.nd2:1363-1117,93.377,817.255,507.800,2551.000,133.174
343,23_B02_ctrl-3.nd2:0536-3128,130.559,644.352,506.000,1217.000,186.139
344,23_B02_ctrl-3.nd2:0358-0721,75.631,798.053,506.340,2354.000,110.436
345,23_B02_ctrl-3.nd2:1946-0454,38.872,1580.181,537.020,6189.000,53.351
346,23_B02_ctrl-3.nd2:1750-2992,56.618,827.707,477.000,1301.000,73.594
347,23_B02_ctrl-3.nd2:2868-2252,67.603,838.754,574.000,1473.270,93.179
348,23_B02_ctrl-3.nd2:0623-1756,79.434,1477.868,531.200,6066.000,107.146
349,23_B02_ctrl-3.nd2:1330-2625,63.378,781.422,499.000,1280.000,87.956
350,23_B02_ctrl-3.nd2:1437-3104,69.716,824.109,496.000,1656.000,91.781
351,23_B02_ctrl-3.nd2:2652-2575,73.941,737.524,575.740,1078.000,100.622
352,23_B02_ctrl-3.nd2:2677-2620,106.475,761.023,552.860,996.090,152.114
353,23_B02_ctrl-3.nd2:1222-1854,33.802,1510.674,600.352,2673.600,42.343
354,23_B02_ctrl-3.nd2:1117-2093,25.351,2226.350,528.000,5329.000,37.471
355,23_B02_ctrl-3.nd2:2041-0293,33.379,1113.250,535.000,5030.000,44.063
356,23_B02_ctrl-3.nd2:3442-0078,180.417,716.467,439.000,2487.000,256.683
357,23_B02_ctrl-3.nd2:3527-0246,107.743,741.915,456.190,3103.600,145.882
358,23_B02_ctrl-3.nd2:3571-0130,70.139,871.270,478.000,2440.000,92.965
359,23_B02_ctrl-3.nd2:3489-0066,35.492,1566.479,489.944,4333.000,46.210
