 ,Label,Area,Mean,Min,Max,Length
281,29_C05_trka_act104-1.nd2:2104-2310,75.631,1217.437,527.430,5017.000,97.947
282,29_C05_trka_act104-1.nd2:1881-2320,133.517,1563.219,591.000,4865.000,174.458
283,29_C05_trka_act104-1.nd2:1939-2439,105.208,835.485,510.190,3420.105,138.570
284,29_C05_trka_act104-1.nd2:1778-2622,146.192,712.703,530.290,1871.000,190.749
285,29_C05_trka_act104-1.nd2:2938-0429,373.087,1097.569,463.000,8178.000,527.136
286,29_C05_trka_act104-1.nd2:2161-0772,337.595,1285.204,501.961,4638.000,442.111
287,29_C05_trka_act104-1.nd2:2522-0330,285.202,1804.237,476.925,7066.000,361.160
288,29_C05_trka_act104-1.nd2:2227-0446,131.404,2520.975,496.000,6566.220,168.641
289,29_C05_trka_act104-1.nd2:2156-0641,102.673,2040.970,522.000,5716.807,134.500
290,29_C05_trka_act104-1.nd2:1957-1069,100.983,1172.396,507.562,5572.000,140.729
291,29_C05_trka_act104-1.nd2:2132-0721,386.607,1025.038,491.680,5448.600,497.830
292,29_C05_trka_act104-1.nd2:2507-0656,194.360,2196.348,528.970,10790.580,252.258
293,29_C05_trka_act104-1.nd2:2547-0543,86.194,1301.081,527.750,3638.570,118.592
294,29_C05_trka_act104-1.nd2:2584-0408,447.450,1186.856,486.990,6057.720,580.915
295,29_C05_trka_act104-1.nd2:2247-0747,166.896,1225.245,508.000,6610.980,205.368
296,29_C05_trka_act104-1.nd2:2357-0558,92.110,1267.899,516.000,2738.740,129.031
297,29_C05_trka_act104-1.nd2:2470-0537,170.276,1050.473,487.403,3184.860,229.490
298,29_C05_trka_act104-1.nd2:2835-0419,85.349,720.267,487.000,3258.487,112.669
299,29_C05_trka_act104-1.nd2:3005-0321,119.996,898.992,505.000,2799.342,168.605
300,29_C05_trka_act104-1.nd2:3231-0051,47.322,2811.981,0.000,5151.000,63.084
301,29_C05_trka_act104-1.nd2:3060-0396,239.570,1655.954,531.180,4376.052,339.870
302,29_C05_trka_act104-1.nd2:2224-3048,365.904,1940.760,504.000,8136.260,505.518
303,29_C05_trka_act104-1.nd2:2301-2818,95.912,627.215,465.000,1623.000,131.500
304,29_C05_trka_act104-1.nd2,239.570,3025.011,521.000,17154.682,315.629
305,29_C05_trka_act104-1.nd2:2304-2630,239.570,3025.011,521.000,17154.682,315.629
306,29_C05_trka_act104-1.nd2:2680-3351,339.707,1427.405,0.000,5926.000,468.620
307,29_C05_trka_act104-1.nd2:2911-3466,248.865,1297.693,559.000,5182.400,331.717
308,29_C05_trka_act104-1.nd2:2996-3289,517.589,1101.271,508.000,4956.040,681.700
309,29_C05_trka_act104-1.nd2:1814-2034,294.920,938.269,494.000,7325.277,413.627
310,29_C05_trka_act104-1.nd2:1961-1693,82.392,1854.024,529.000,4617.000,106.448
311,29_C05_trka_act104-1.nd2:1711-2163,80.279,1138.258,496.800,6297.439,109.028
312,29_C05_trka_act104-1.nd2:1856-1946,357.453,1052.252,491.000,5407.000,493.051
313,29_C05_trka_act104-1.nd2:2103-1230,423.789,937.010,483.000,5967.260,596.662
314,29_C05_trka_act104-1.nd2:2059-1238,406.888,1117.540,497.000,5109.000,551.862
315,29_C05_trka_act104-1.nd2:2657-0907,386.607,1069.728,520.760,4121.440,574.525
316,29_C05_trka_act104-1.nd2:2633-0784,219.289,1242.294,510.000,7699.020,314.549
317,29_C05_trka_act104-1.nd2:2926-0746,279.287,858.293,539.500,3550.860,415.171
318,29_C05_trka_act104-1.nd2:2858-0449,149.995,1090.840,502.000,7708.514,199.396
319,29_C05_trka_act104-1.nd2:2908-0494,33.379,1035.687,560.000,2157.000,50.018
320,29_C05_trka_act104-1.nd2:3001-0557,191.825,1358.938,540.120,7179.080,279.517
321,29_C05_trka_act104-1.nd2:3035-0551,129.292,1023.528,534.000,3314.440,187.855
322,29_C05_trka_act104-1.nd2:2083-0959,65.913,1488.284,747.600,2921.120,98.189
323,29_C05_trka_act104-1.nd2:2123-0975,151.685,1046.385,527.570,9483.000,226.462
324,29_C05_trka_act104-1.nd2:2481-0852,204.923,940.792,491.000,4202.820,286.731
325,29_C05_trka_act104-1.nd2:2226-0842,62.111,1383.122,495.000,4947.000,90.434
326,29_C05_trka_act104-1.nd2:2202-0937,83.659,1020.255,548.010,2107.000,120.273
327,29_C05_trka_act104-1.nd2:2031-1119,151.263,836.860,511.060,1886.956,217.361
328,29_C05_trka_act104-1.nd2:1821-1130,70.561,1367.289,529.740,2589.000,97.681
329,29_C05_trka_act104-1.nd2:1851-1115,149.150,1462.216,499.760,4774.000,206.538
330,29_C05_trka_act104-1.nd2:2304-1238,423.367,1183.959,510.000,4105.265,574.201
331,29_C05_trka_act104-1.nd2:2296-1199,94.222,1258.315,518.000,4283.000,130.522
332,29_C05_trka_act104-1.nd2:2650-0802,242.105,1053.340,516.660,5105.000,347.499
333,29_C05_trka_act104-1.nd2:2585-1100,151.685,1119.601,488.000,3661.000,202.800
334,29_C05_trka_act104-1.nd2:2274-1323,334.637,1476.632,505.000,6497.004,473.672
