 ,Label,Area,Mean,Min,Max,Length
277,27_C03_egfrc_act104-1.nd2:1581-2201,105.630,745.794,514.000,2760.000,130.059
278,27_C03_egfrc_act104-1.nd2:1665-2310,122.531,2418.849,539.150,18048.740,170.727
279,27_C03_egfrc_act104-1.nd2:1596-2311,395.058,1656.193,503.000,10673.090,535.690
280,27_C03_egfrc_act104-1.nd2:1457-2136,89.152,3022.796,631.560,7157.280,126.619
281,27_C03_egfrc_act104-1.nd2:1303-1841,92.532,737.546,533.860,1619.000,122.725
282,27_C03_egfrc_act104-1.nd2:1485-2282,99.293,2072.058,548.000,5833.080,147.423
283,27_C03_egfrc_act104-1.nd2:1588-2257,102.250,1193.506,561.000,3468.460,130.717
284,27_C03_egfrc_act104-1.nd2:2006-2490,167.319,2781.216,584.000,6275.000,225.145
285,27_C03_egfrc_act104-1.nd2:1946-2459,166.896,957.194,535.210,3883.938,236.391
286,27_C03_egfrc_act104-1.nd2:1861-2665,51.548,1817.702,527.000,5233.000,74.912
287,27_C03_egfrc_act104-1.nd2:1931-2459,136.052,1171.929,542.214,4107.100,186.934
288,27_C03_egfrc_act104-1.nd2:2186-2337,92.955,2252.871,615.000,6456.000,133.022
289,27_C03_egfrc_act104-1.nd2:2101-2639,298.723,814.530,515.160,3988.000,385.644
290,27_C03_egfrc_act104-1.nd2:1620-2733,139.855,1424.046,522.800,6616.680,205.140
291,27_C03_egfrc_act104-1.nd2:1603-2893,90.842,1092.619,499.380,3816.610,134.335
292,27_C03_egfrc_act104-1.nd2:1633-2913,81.969,2176.005,523.000,9232.000,120.679
293,27_C03_egfrc_act104-1.nd2:1738-2907,104.363,1506.426,533.000,3414.495,143.692
294,27_C03_egfrc_act104-1.nd2:1691-2927,42.252,1237.811,530.290,3243.620,59.722
295,27_C03_egfrc_act104-1.nd2:2081-2725,354.918,1065.806,491.000,4720.000,473.510
296,27_C03_egfrc_act104-1.nd2:2420-2497,252.668,1067.031,537.900,5025.000,353.016
297,27_C03_egfrc_act104-1.nd2:2165-2275,117.461,1047.586,557.960,3195.620,177.337
298,27_C03_egfrc_act104-1.nd2,161.826,908.391,511.000,3422.000,217.133
299,27_C03_egfrc_act104-1.nd2:1279-0814,161.826,908.391,511.000,3422.000,217.133
300,27_C03_egfrc_act104-1.nd2:1348-0799,89.575,782.745,509.000,4385.986,116.272
301,27_C03_egfrc_act104-1.nd2:1276-0965,40.140,1461.241,561.140,3339.000,57.692
302,27_C03_egfrc_act104-1.nd2:2117-2787,393.368,1382.579,474.000,5916.984,511.626
303,27_C03_egfrc_act104-1.nd2:2041-2905,264.921,1428.759,499.000,8804.000,356.269
304,27_C03_egfrc_act104-1.nd2:2056-2828,116.193,1679.278,554.000,3627.000,155.241
305,27_C03_egfrc_act104-1.nd2:2018-2580,44.787,1200.495,638.000,2722.410,66.743
306,27_C03_egfrc_act104-1.nd2:2239-1871,115.348,937.407,548.460,2559.000,164.981
307,27_C03_egfrc_act104-1.nd2:0904-1971,90.842,1542.026,524.200,6350.510,121.992
308,27_C03_egfrc_act104-1.nd2:1027-1933,68.449,1174.182,509.400,4285.180,91.302
309,27_C03_egfrc_act104-1.nd2:1057-1923,34.647,1355.862,551.000,3650.720,46.260
310,27_C03_egfrc_act104-1.nd2:1117-1810,32.957,862.007,610.000,1352.302,46.218
311,27_C03_egfrc_act104-1.nd2:1163-1801,38.872,2067.773,600.000,8834.000,54.067
312,27_C03_egfrc_act104-1.nd2:0953-2424,54.505,805.549,502.000,6983.193,69.071
313,27_C03_egfrc_act104-1.nd2:0920-2290,83.237,1337.725,525.000,7172.630,113.086
314,27_C03_egfrc_act104-1.nd2:1112-2181,72.251,830.698,516.925,1956.000,103.337
315,27_C03_egfrc_act104-1.nd2:2589-0269,137.742,981.216,483.255,5459.560,183.481
316,27_C03_egfrc_act104-1.nd2:2547-0123,129.714,874.303,470.000,2218.000,169.338
317,27_C03_egfrc_act104-1.nd2:2524-0243,251.400,978.830,489.000,6059.640,338.264
318,27_C03_egfrc_act104-1.nd2:2494-2861,324.497,1496.568,485.260,9686.000,467.803
319,27_C03_egfrc_act104-1.nd2:2897-2890,112.813,1194.531,480.000,14045.000,167.162
320,27_C03_egfrc_act104-1.nd2:2853-2903,335.060,1059.827,477.130,6499.000,458.974
321,27_C03_egfrc_act104-1.nd2:2289-3088,299.990,1260.694,512.000,9508.450,404.363
322,27_C03_egfrc_act104-1.nd2:2359-3253,259.851,909.780,516.320,5287.760,356.852
323,27_C03_egfrc_act104-1.nd2:2386-3612,32.112,3517.721,0.000,8392.320,43.088
324,27_C03_egfrc_act104-1.nd2:2619-0544,114.081,1140.673,581.180,2323.000,155.811
325,27_C03_egfrc_act104-1.nd2:3100-0060,77.321,1325.646,0.000,3658.000,109.376
326,27_C03_egfrc_act104-1.nd2:3335-0206,286.470,908.525,440.000,5505.000,409.354
327,27_C03_egfrc_act104-1.nd2:3394-0246,234.077,1057.665,482.000,3353.000,325.769
328,27_C03_egfrc_act104-1.nd2:3219-0100,127.179,1194.165,552.640,2153.000,173.307
329,27_C03_egfrc_act104-1.nd2:3198-0069,90.420,1158.830,0.000,2565.727,128.128
330,27_C03_egfrc_act104-1.nd2:2883-0363,351.961,981.804,522.000,3481.738,468.614
331,27_C03_egfrc_act104-1.nd2:2755-0514,389.987,1195.763,539.000,2372.314,522.337
332,27_C03_egfrc_act104-1.nd2:2297-2514,138.587,2013.747,568.580,6015.000,201.898
333,27_C03_egfrc_act104-1.nd2:2679-3470,224.359,1782.933,0.000,6916.000,292.928
334,27_C03_egfrc_act104-1.nd2:2793-3374,347.735,2284.589,514.100,11759.890,462.600
335,27_C03_egfrc_act104-1.nd2:3276-3593,32.534,963.591,507.819,4050.720,49.030
336,27_C03_egfrc_act104-1.nd2:3444-3489,166.896,1581.067,541.300,6259.490,227.498
337,27_C03_egfrc_act104-1.nd2:3536-3451,204.500,1655.021,475.995,6121.000,261.173
338,27_C03_egfrc_act104-1.nd2:3513-3568,59.153,917.297,493.000,1792.000,80.731
339,27_C03_egfrc_act104-1.nd2:2758-0487,441.958,1343.666,479.000,5051.060,610.964
340,27_C03_egfrc_act104-1.nd2:2825-1007,388.297,993.089,525.900,2370.000,541.361
341,27_C03_egfrc_act104-1.nd2:2427-2487,554.771,1343.617,477.000,7806.595,755.505
342,27_C03_egfrc_act104-1.nd2:2852-3429,296.188,1925.521,467.000,10793.000,389.597
