 ,Label,Area,Mean,Min,Max,Length
115,40_D09_trka_br223-1.nd2:0146-2416,125.911,1498.934,754.000,2835.830,178.598
116,40_D09_trka_br223-1.nd2:0090-2332,116.193,1260.016,565.000,2530.000,153.282
117,40_D09_trka_br223-1.nd2:0091-2402,99.715,1071.203,508.000,5441.620,127.762
118,40_D09_trka_br223-1.nd2:0253-2354,103.518,885.482,514.000,4542.000,137.652
119,40_D09_trka_br223-1.nd2,118.729,783.129,505.000,1998.000,156.954
120,40_D09_trka_br223-1.nd2:0071-3130,118.729,783.129,505.000,1998.000,156.954
121,40_D09_trka_br223-1.nd2:0228-3083,216.331,846.459,502.000,2631.860,306.025
122,40_D09_trka_br223-1.nd2:0396-3099,164.361,1695.353,545.000,7792.000,219.531
123,40_D09_trka_br223-1.nd2:0489-3086,58.731,769.413,490.000,1463.000,73.542
124,40_D09_trka_br223-1.nd2:0236-3249,166.474,842.940,538.000,2357.620,213.219
125,40_D09_trka_br223-1.nd2:0175-3353,72.674,1523.642,578.000,2869.580,92.128
126,40_D09_trka_br223-1.nd2:0073-3479,70.561,1554.675,621.670,4863.000,85.537
127,40_D09_trka_br223-1.nd2:0061-3502,82.392,1580.876,609.385,3982.000,110.434
128,40_D09_trka_br223-1.nd2:0393-3229,328.299,1231.695,519.000,6407.000,411.000
129,40_D09_trka_br223-1.nd2:0468-3201,141.545,1379.263,508.000,5355.000,170.722
130,40_D09_trka_br223-1.nd2:0148-3564,77.321,1269.835,540.320,3136.000,104.501
131,40_D09_trka_br223-1.nd2:0338-3399,224.782,1640.713,522.000,8361.000,282.112
132,40_D09_trka_br223-1.nd2:0391-2712,301.680,1268.731,487.000,2932.000,399.408
133,40_D09_trka_br223-1.nd2:0278-2782,297.033,1374.745,512.690,5365.580,393.976
134,40_D09_trka_br223-1.nd2:0218-2845,118.306,945.931,496.000,4278.000,155.369
135,40_D09_trka_br223-1.nd2:0066-2933,67.181,1405.923,518.000,2978.000,87.545
136,40_D09_trka_br223-1.nd2:0692-2933,111.546,1343.278,592.000,3105.000,149.543
137,40_D09_trka_br223-1.nd2:0421-3608,125.066,832.453,518.542,2739.260,177.589
138,40_D09_trka_br223-1.nd2:0280-3563,31.267,1735.942,631.000,4027.000,39.559
139,40_D09_trka_br223-1.nd2:0250-3617,21.549,1149.139,578.000,2658.790,26.934
140,40_D09_trka_br223-1.nd2:0541-3346,174.079,1476.547,568.910,5653.000,225.278
141,40_D09_trka_br223-1.nd2:0478-3253,85.772,1111.885,542.000,3853.669,111.198
142,40_D09_trka_br223-1.nd2:0607-3269,161.403,920.653,517.000,3431.000,220.899
