stem,plate,label,length_px,signal_mean,signal_frac,straightness,signal_p25
P23_B03_ACT104_EGFR,PLATE_23,1,58.90981110211603,124.35802469135803,1.0,0.9848171440002218,87.0
P23_B03_ACT104_EGFR,PLATE_23,1,135.20494777195836,134.39506172839506,1.0,0.0,127.0
P23_B03_ACT104_EGFR,PLATE_23,0,32.77593512170154,141.69444444444446,1.0,0.954843381196687,144.5
P23_B03_ACT104_EGFR,PLATE_23,1,583.2742322766713,127.92581602373888,1.0,0.0,102.0
P23_B03_ACT104_EGFR,PLATE_23,0,35.10524139916437,146.2340425531915,1.0,0.9298970333557237,150.0
P23_B03_ACT104_EGFR,PLATE_23,0,30.915282677004715,141.64102564102564,1.0,0.9070529760526459,150.0
P23_B03_ACT104_EGFR,PLATE_23,0,230.3217521526702,143.13375796178343,1.0,0.0,143.0
P23_B03_ACT104_EGFR,PLATE_23,0,195.67973455590322,101.64462809917356,1.0,0.0,83.0
P23_B03_ACT104_EGFR,PLATE_23,1,693.3335711997095,136.27089337175792,1.0,0.0,130.0
P23_B03_ACT104_EGFR,PLATE_23,1,113.21615678674684,146.17910447761193,1.0,0.8778939166860091,150.0
P23_B03_ACT104_EGFR,PLATE_23,1,246.12473117461764,96.68939393939394,1.0,0.9840229299846968,68.0
P23_B03_ACT104_EGFR,PLATE_23,1,363.40425430932453,115.3195020746888,1.0,0.0,94.0
P23_B03_ACT104_EGFR,PLATE_23,0,997.1920002205345,116.45267489711934,0.9967078189300411,0.23838104000769053,89.0
P23_B03_ACT104_EGFR,PLATE_23,1,181.8272165528577,149.71875,1.0,0.9461790735109864,150.0
P23_B03_ACT104_EGFR,PLATE_23,1,1027.4323888786162,130.1212962962963,1.0,0.07254073474086216,113.0
P23_B03_ACT104_EGFR,PLATE_23,1,337.13748717016966,150.0,1.0,0.004716549899376604,150.0
P23_B03_ACT104_EGFR,PLATE_23,0,52.86895698294912,150.0,1.0,0.9771101961438852,150.0
P23_B03_ACT104_EGFR,PLATE_23,0,37.80483503960139,139.84375,1.0,0.17685549517176605,150.0
P23_B03_ACT104_EGFR,PLATE_23,0,453.3505885274638,124.37179487179488,1.0,0.0,110.0
P23_B03_ACT104_EGFR,PLATE_23,1,154.77415906113197,149.1573033707865,1.0,0.0,150.0
P23_B03_ACT104_EGFR,PLATE_23,1,271.4007191970835,141.11494252873564,1.0,0.0,137.0
P23_B03_ACT104_EGFR,PLATE_23,1,583.3526506712315,117.06050955414013,1.0,0.0,77.0
P23_B03_ACT104_EGFR,PLATE_23,1,975.0417930788294,148.79173693086003,1.0,0.2899465631201028,150.0
P23_B03_ACT104_EGFR,PLATE_23,0,330.6953771429427,133.8279301745636,0.9825436408977556,0.1965758761401906,130.0
P23_B03_ACT104_EGFR,PLATE_23,1,456.8876920195421,123.01282051282051,1.0,0.0,95.0
P23_B03_ACT104_EGFR,PLATE_23,1,357.3795301264556,135.14,1.0,0.0,124.0
P23_B03_ACT104_EGFR,PLATE_23,1,243.64462787846213,149.47826086956522,1.0,0.0,150.0
P23_B03_ACT104_EGFR,PLATE_23,0,652.4517153643583,126.08169014084507,1.0,0.07896066468314517,106.25
P23_B03_ACT104_EGFR,PLATE_23,1,211.66731453242983,148.11290322580646,1.0,0.8863229746892373,150.0
P23_B03_ACT104_EGFR,PLATE_23,0,47.44368281165108,136.33846153846153,1.0,0.9598026189899361,106.0
P23_B03_ACT104_EGFR,PLATE_23,1,1888.1264166010233,126.38959764474976,0.9995093228655545,0.18940316006660415,97.0
P23_B03_ACT104_EGFR,PLATE_23,0,28.46025988716112,149.45945945945945,1.0,0.9013038249561789,150.0
P23_B03_ACT104_EGFR,PLATE_23,1,279.17689136857047,145.59649122807016,1.0,0.0,150.0
P23_B03_ACT104_EGFR,PLATE_23,0,72.86497709659285,150.0,1.0,0.02793907347444781,150.0
P23_B03_ACT104_EGFR,PLATE_23,1,414.3562915165194,104.98586572438163,1.0,0.0,82.0
P23_B03_ACT104_EGFR,PLATE_23,1,345.4678468906717,147.25,1.0,0.0,150.0
P23_B03_ACT104_EGFR,PLATE_23,0,98.64033547120219,144.736,1.0,0.9181212715146695,150.0
P23_B03_ACT104_EGFR,PLATE_23,0,250.49012141133701,145.01503759398497,1.0,0.9532338069052043,150.0
P23_B03_ACT104_EGFR,PLATE_23,1,410.14204514354606,139.22105263157894,1.0,0.0,134.0
P23_B03_ACT104_EGFR,PLATE_23,1,379.4855248736947,140.78762886597937,1.0,0.6987917225578356,150.0
P23_B03_ACT104_EGFR,PLATE_23,1,577.1787680912742,127.67791411042944,1.0,0.0,103.0
P23_B03_ACT104_EGFR,PLATE_23,1,2746.6304386590864,144.91137793024586,0.9939965694682675,0.041306784607453656,150.0
P23_B03_ACT104_EGFR,PLATE_23,1,300.98259499583446,138.36363636363637,1.0,0.9835436710321058,131.25
P23_B03_ACT104_EGFR,PLATE_23,1,2746.818387875654,140.6311369509044,1.0,0.0,150.0
P23_B03_ACT104_EGFR,PLATE_23,1,274.93211372710266,149.1929347826087,1.0,0.5094508048694233,150.0
P23_B03_ACT104_EGFR,PLATE_23,0,215.88465957983078,113.65137614678899,1.0,0.0,90.0
P23_B03_ACT104_EGFR,PLATE_23,1,50.310623676446404,118.47058823529412,1.0,0.9969968730671087,93.0
P23_B03_ACT104_EGFR,PLATE_23,1,422.5141265346231,105.61670761670761,1.0,0.9589477717656227,80.0
P23_B03_ACT104_EGFR,PLATE_23,0,155.55902892065313,145.16666666666666,1.0,0.0,150.0
P23_B03_ACT104_EGFR,PLATE_23,1,728.0399978193976,150.0,1.0,0.006723668486715504,150.0
P23_B03_ACT104_EGFR,PLATE_23,1,36.09478372586147,131.8695652173913,1.0,0.9648459415120086,127.0
P23_B03_ACT104_EGFR,PLATE_23,0,184.1195551366747,121.4453125,1.0,0.0,103.0
P23_B03_ACT104_EGFR,PLATE_23,0,401.7902185318868,143.39248434237996,1.0,0.10605153194887715,150.0
P23_B03_ACT104_EGFR,PLATE_23,0,54.47969732231538,147.49333333333334,1.0,0.9771422610091104,150.0
P23_B03_ACT104_EGFR,PLATE_23,0,143.82867902128794,139.71604938271605,1.0,0.0,134.0
P23_B03_ACT104_EGFR,PLATE_23,0,200.44674845985008,131.96268656716418,1.0,0.0,126.0
P23_B03_ACT104_EGFR,PLATE_23,1,394.50558947312516,147.74484536082474,1.0,0.9910366065345149,150.0
P23_B03_ACT104_EGFR,PLATE_23,0,53.9200766673745,129.35849056603774,1.0,0.9897056485969722,119.0
P23_B03_ACT104_EGFR,PLATE_23,0,39.27332102779453,147.0188679245283,1.0,0.9716668228749371,150.0
P23_B03_ACT104_EGFR,PLATE_23,0,856.3117719250877,148.10190476190476,1.0,0.33880828938476504,150.0
P23_B03_ACT104_EGFR,PLATE_23,1,554.9451502172467,127.40932642487047,1.0,0.0,107.0
P23_B03_ACT104_EGFR,PLATE_23,1,367.18409275511635,148.98837209302326,1.0,0.9941350738207568,150.0
P23_B03_ACT104_EGFR,PLATE_23,0,247.98679408900045,138.29310344827587,1.0,0.0,126.0
P23_B03_ACT104_EGFR,PLATE_23,0,276.3638145585394,127.83734939759036,1.0,0.0,110.0
P23_B03_ACT104_EGFR,PLATE_23,0,33.58549479723702,150.0,1.0,0.9871062221932314,150.0
P23_B03_ACT104_EGFR,PLATE_23,1,721.046386119828,114.43507972665148,1.0,0.0,86.0
P23_B03_ACT104_EGFR,PLATE_23,1,335.8544360756296,147.30061349693253,1.0,0.0,150.0
P23_B03_ACT104_EGFR,PLATE_23,0,364.41215286089067,134.08097165991902,1.0,0.0,125.0
P23_B03_ACT104_EGFR,PLATE_23,1,199.87020655026373,150.0,1.0,0.275858642528995,150.0
P23_B03_ACT104_EGFR,PLATE_23,1,219.91715147170584,149.81560283687944,1.0,0.988377553554072,150.0
P23_B03_ACT104_EGFR,PLATE_23,1,729.128518336934,123.40833333333333,1.0,0.0,102.0
P23_B03_ACT104_EGFR,PLATE_23,1,475.7999150319562,125.98765432098766,1.0,0.0,93.0
P23_B03_ACT104_EGFR,PLATE_23,1,273.2397300544421,128.44155844155844,1.0,0.0,110.0
P23_B03_ACT104_EGFR,PLATE_23,1,664.0246601028916,130.92424242424244,1.0,0.0,124.0
P23_B03_ACT104_EGFR,PLATE_23,1,198.6860691749073,149.3963963963964,1.0,0.0,150.0
P23_B03_ACT104_EGFR,PLATE_23,0,290.4698248464094,135.55897435897435,1.0,0.0,123.0
P23_B03_ACT104_EGFR,PLATE_23,1,200.55660955233878,142.98469387755102,1.0,0.9938667783746082,150.0
P23_B03_ACT104_EGFR,PLATE_23,0,125.4181265231921,149.37790697674419,1.0,0.962700738231506,150.0
P23_B03_ACT104_EGFR,PLATE_23,0,32.58440324707076,130.88095238095238,1.0,0.9205673091642549,110.75
P23_B03_ACT104_EGFR,PLATE_23,0,333.0872818530378,149.5791366906475,1.0,0.014421453703760925,150.0
P23_B03_ACT104_EGFR,PLATE_23,1,29.63420670919918,142.8918918918919,1.0,0.901323519469816,150.0
P23_B03_ACT104_EGFR,PLATE_23,1,525.1165709096061,123.1596958174905,1.0,0.0,104.0
P23_B03_ACT104_EGFR,PLATE_23,1,335.8938037192706,146.2863436123348,1.0,0.0,150.0
P23_B03_ACT104_EGFR,PLATE_23,0,186.63292429150377,148.83690987124464,1.0,0.2604051458363936,150.0
P23_B03_ACT104_EGFR,PLATE_23,1,190.6972855024352,146.0,1.0,0.0,150.0
P23_B03_ACT104_EGFR,PLATE_23,1,56.41974004017734,149.0,1.0,0.9955936187536629,150.0
P23_B03_ACT104_EGFR,PLATE_23,0,520.6954932192284,113.28571428571429,1.0,0.0,81.25
P23_B03_ACT104_EGFR,PLATE_23,1,340.8117436997042,139.95642701525054,1.0,0.9941909301646809,150.0
P23_B03_ACT104_EGFR,PLATE_23,1,223.55153951129614,148.8372093023256,1.0,0.8099060134662311,150.0
P23_B03_ACT104_EGFR,PLATE_23,1,54.71031223888228,142.55263157894737,1.0,0.9773494417595879,150.0
P23_B03_ACT104_EGFR,PLATE_23,0,180.50137061698274,144.57009345794393,1.0,0.0,150.0
P23_B03_ACT104_EGFR,PLATE_23,1,232.27495315397198,102.51181102362204,1.0,0.0,79.0
P23_B03_ACT104_EGFR,PLATE_23,1,338.11614473502135,150.0,1.0,0.3230328469264259,150.0
P23_B03_ACT104_EGFR,PLATE_23,1,474.7749856603673,129.07051282051282,1.0,0.0,111.0
P23_B03_ACT104_EGFR,PLATE_23,1,411.0084604387776,145.9,1.0,0.2724916588188634,150.0
P23_B03_ACT104_EGFR,PLATE_23,0,59.969547568767624,147.70833333333334,1.0,0.0,150.0
P23_B03_ACT104_EGFR,PLATE_23,1,470.4735179855967,149.5499231950845,1.0,0.9836816693265268,150.0
P23_B03_ACT104_EGFR,PLATE_23,0,50.83726826874544,118.97183098591549,1.0,0.9904460778326718,86.5
P23_B03_ACT104_EGFR,PLATE_23,1,802.7279426999585,132.7268170426065,1.0,0.0,124.0
P23_B03_ACT104_EGFR,PLATE_23,1,290.08155784326345,149.73333333333332,1.0,0.9447980700263202,150.0
P23_B03_ACT104_EGFR,PLATE_23,1,441.28902854540684,131.9515570934256,1.0,0.0,114.0
P23_B03_ACT104_EGFR,PLATE_23,1,1193.74292238724,113.79031141868512,1.0,0.007940277186236366,89.0
P23_B03_ACT104_EGFR,PLATE_23,0,42.02663321894447,149.83928571428572,1.0,0.9510519953822829,150.0
P23_B03_ACT104_EGFR,PLATE_23,1,465.6106220476589,136.35826771653544,1.0,0.0,127.0
P23_B03_ACT104_EGFR,PLATE_23,0,76.80560740184839,150.0,1.0,0.10613057385216126,150.0
P23_B03_ACT104_EGFR,PLATE_23,1,30.123746587656328,141.64705882352942,1.0,0.9522233257721261,150.0
P23_B03_ACT104_EGFR,PLATE_23,1,584.9576083203233,145.94745762711864,1.0,0.9878322670344529,150.0
P23_B03_ACT104_EGFR,PLATE_23,1,209.0361708940161,145.02380952380952,1.0,0.9948208085737343,150.0
P23_B03_ACT104_EGFR,PLATE_23,1,120.30232770345833,148.77333333333334,1.0,0.0,150.0
P23_B03_ACT104_EGFR,PLATE_23,0,34.15664402185063,150.0,1.0,0.9148950809972276,150.0
P23_B03_ACT104_EGFR,PLATE_23,1,265.5882569375682,143.20338983050848,1.0,0.8426403171348069,150.0
P23_B03_ACT104_EGFR,PLATE_23,1,375.69386166142755,145.80985915492957,1.0,0.901640290006784,150.0
P23_B03_ACT104_EGFR,PLATE_23,1,506.05612582800967,139.2561403508772,1.0,0.0,150.0
P23_B03_ACT104_EGFR,PLATE_23,1,2530.0083915595574,141.61173184357543,1.0,0.24238377372436087,150.0
P23_B03_ACT104_EGFR,PLATE_23,0,255.2902562242136,101.09677419354838,1.0,0.0,88.25
P23_B03_ACT104_EGFR,PLATE_23,1,157.47946654708466,150.0,1.0,0.0,150.0
P23_B03_ACT104_EGFR,PLATE_23,1,383.4288758770506,132.4816326530612,1.0,0.0,110.0
P23_B03_ACT104_EGFR,PLATE_23,1,586.6809272261526,118.73590504451039,1.0,0.0,85.0
P23_B03_ACT104_EGFR,PLATE_23,1,369.3001941589449,147.67397260273972,1.0,0.9670399656238705,150.0
P23_B03_ACT104_EGFR,PLATE_23,1,38.46555004822082,121.075,1.0,0.9779041344373764,104.25
P23_B03_ACT104_EGFR,PLATE_23,1,206.71606397325257,136.36496350364965,1.0,0.0,124.0
P23_B03_ACT104_EGFR,PLATE_23,0,519.2880922101592,87.67557251908397,1.0,0.0,73.0
P23_B03_ACT104_EGFR,PLATE_23,0,47.262873293475344,140.73076923076923,1.0,0.9403344813538921,150.0
P23_B03_ACT104_EGFR,PLATE_23,1,1156.1590555504024,117.92749244712991,1.0,0.0,80.0
P23_B03_ACT104_EGFR,PLATE_23,0,38.912790455319346,150.0,1.0,0.9284258812895956,150.0
P23_B03_ACT104_EGFR,PLATE_23,0,31.066772032881598,148.35,1.0,0.8997347139399016,150.0
P23_B03_ACT104_EGFR,PLATE_23,1,592.8110696738815,140.21490683229814,1.0,0.9710862973107259,150.0
P23_B03_ACT104_EGFR,PLATE_23,0,56.173242976430224,128.0,1.0,0.9850852891769051,100.0
P23_B03_ACT104_EGFR,PLATE_23,1,337.02069981479593,131.65384615384616,1.0,0.0,127.0
P23_B03_ACT104_EGFR,PLATE_23,1,224.80524659545443,149.47008547008548,1.0,0.0,150.0
P23_B03_ACT104_EGFR,PLATE_23,1,195.9565405712935,145.46296296296296,1.0,0.0,150.0
P23_B03_ACT104_EGFR,PLATE_23,1,677.299239509753,91.52830188679245,1.0,0.0,70.0
P23_B03_ACT104_EGFR,PLATE_23,1,1678.7253850772431,137.96612466124662,1.0,0.0,150.0
P23_B03_ACT104_EGFR,PLATE_23,1,347.4391435319718,111.82608695652173,1.0,0.0,79.0
P23_B03_ACT104_EGFR,PLATE_23,1,665.4323710475073,113.00909090909092,1.0,0.0,76.0
P23_B03_ACT104_EGFR,PLATE_23,0,26.78848819966268,128.20689655172413,1.0,0.928404495372666,103.0
P23_B03_ACT104_EGFR,PLATE_23,1,185.32446595708814,112.3917525773196,1.0,0.0,94.0
P23_B03_ACT104_EGFR,PLATE_23,0,287.71050748227526,149.1875,1.0,0.0,150.0
P23_B03_ACT104_EGFR,PLATE_23,0,55.940038587597826,148.84745762711864,1.0,0.9121836506503307,150.0
P23_B03_ACT104_EGFR,PLATE_23,1,904.2695778007571,133.11904761904762,1.0,0.0,117.0
P23_B03_ACT104_EGFR,PLATE_23,1,598.8412314228003,140.61717612809315,0.9854439592430859,0.24065729975824288,150.0
P23_B03_ACT104_EGFR,PLATE_23,1,141.3792294346772,150.0,1.0,0.0,150.0
P23_B03_ACT104_EGFR,PLATE_23,1,295.9787424525396,142.62716049382715,1.0,0.9003054559948024,150.0
P23_B03_ACT104_EGFR,PLATE_23,1,197.9286108886965,149.3984962406015,1.0,0.0,150.0
P23_B03_ACT104_EGFR,PLATE_23,1,586.107674603766,131.28774928774928,1.0,0.0,111.75
P23_B03_ACT104_EGFR,PLATE_23,1,585.9143243918166,116.53102453102453,1.0,0.20757274491295463,89.0
P23_B03_ACT104_EGFR,PLATE_23,1,341.1003723780141,132.28571428571428,1.0,0.0,121.0
P23_B03_ACT104_EGFR,PLATE_23,1,405.1472131390642,116.24468085106383,1.0,0.0,105.0
P23_B03_ACT104_EGFR,PLATE_23,0,28.587033250397383,150.0,1.0,0.9504512510803623,150.0
P23_B03_ACT104_EGFR,PLATE_23,1,29.531914426848534,150.0,1.0,0.7364767314923824,150.0
P23_B03_ACT104_EGFR,PLATE_23,1,130.32601321211095,150.0,1.0,0.0,150.0
P23_B03_ACT104_EGFR,PLATE_23,1,188.21173950046335,145.65686274509804,1.0,0.8903250375457121,150.0
P23_B03_ACT104_EGFR,PLATE_23,1,269.2147129853681,113.2406015037594,1.0,0.0,96.0
P23_B03_ACT104_EGFR,PLATE_23,0,28.370169541584552,148.9142857142857,1.0,0.8969305025211849,150.0
P23_B03_ACT104_EGFR,PLATE_23,1,491.177461954256,138.88990825688074,1.0,0.0,143.0
P23_B03_ACT104_EGFR,PLATE_23,1,503.4079811450595,137.32738095238096,1.0,0.0,130.0
P23_B03_ACT104_EGFR,PLATE_23,1,252.74113936022286,118.93491124260355,1.0,0.0,98.0
P23_B03_ACT104_EGFR,PLATE_23,0,278.00033292125767,133.3049645390071,1.0,0.0,123.0
P23_B03_ACT104_EGFR,PLATE_23,1,115.71956557572884,150.0,1.0,0.9692669768358028,150.0
P23_B03_ACT104_EGFR,PLATE_23,0,45.32986238997131,150.0,1.0,0.9514123126638998,150.0
P23_B03_ACT104_EGFR,PLATE_23,1,38.10467936431039,146.10204081632654,1.0,0.9446355403129821,150.0
P23_B03_ACT104_EGFR,PLATE_23,1,296.39606279068096,111.77033492822966,1.0,0.0,90.0
P23_B03_ACT104_EGFR,PLATE_23,1,736.1126498312453,136.99395161290323,1.0,0.0,127.0
P23_B03_ACT104_EGFR,PLATE_23,1,261.899722211637,131.216,1.0,0.0,112.0
P23_B03_ACT104_EGFR,PLATE_23,0,164.95978795086066,150.0,1.0,0.9523233613977501,150.0
P23_B03_ACT104_EGFR,PLATE_23,0,32.13983112664283,150.0,1.0,0.10048293636787964,150.0
P23_B03_ACT104_EGFR,PLATE_23,1,781.5542106609677,136.56521739130434,1.0,0.0,128.75
P23_B03_ACT104_EGFR,PLATE_23,1,201.6600758880273,149.68636363636364,1.0,0.8913570505409498,150.0
P23_B03_ACT104_EGFR,PLATE_23,0,357.32686765168967,144.92307692307693,1.0,0.0,150.0
P23_B03_ACT104_EGFR,PLATE_23,1,177.8452605620642,129.20618556701032,1.0,0.0,123.0
P23_B03_ACT104_EGFR,PLATE_23,1,498.18415127684295,142.63343108504398,1.0,0.007639129213575462,150.0
P32_B02_Ctrl,PLATE_32,1,285.5274088231908,145.72857142857143,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,229.36813200295416,141.7625,1.0,0.0,143.0
P32_B02_Ctrl,PLATE_32,1,752.196723374986,145.01243093922653,0.9958563535911602,0.0462637174297147,150.0
P32_B02_Ctrl,PLATE_32,1,285.6799866648798,150.0,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,383.07050849309996,147.97979797979798,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,0,134.55288448732745,148.95652173913044,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,952.0110887349531,147.8768689533861,1.0,0.01453904601750113,150.0
P32_B02_Ctrl,PLATE_32,1,181.07234478825615,150.0,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,416.83560105331276,149.6947935368043,1.0,0.9935083248168446,150.0
P32_B02_Ctrl,PLATE_32,0,31.725335939472387,149.40625,1.0,0.9496388620578887,150.0
P32_B02_Ctrl,PLATE_32,1,486.88003264825835,146.23202614379085,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,560.5747369951316,140.85768500948765,1.0,0.1152469482506641,140.0
P32_B02_Ctrl,PLATE_32,1,47.01251235910772,150.0,1.0,0.9701460570481689,150.0
P32_B02_Ctrl,PLATE_32,1,32.26006989200419,150.0,1.0,0.9919021532914855,150.0
P32_B02_Ctrl,PLATE_32,1,399.263741376399,135.95988538681948,1.0,0.41970253085210124,140.0
P32_B02_Ctrl,PLATE_32,1,440.9874909668737,136.28338762214983,1.0,0.0,125.0
P32_B02_Ctrl,PLATE_32,1,354.05175508402147,141.14814814814815,0.9947089947089947,0.9852360963612163,150.0
P32_B02_Ctrl,PLATE_32,1,239.67298291525324,150.0,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,402.018715179099,140.17369727047145,1.0,0.12267626860125513,150.0
P32_B02_Ctrl,PLATE_32,1,32.256976826856494,150.0,1.0,0.9928617038055256,150.0
P32_B02_Ctrl,PLATE_32,1,298.134851052827,149.7134831460674,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,190.72917924917562,130.91228070175438,1.0,0.0,104.0
P32_B02_Ctrl,PLATE_32,1,569.3300053739652,149.76666666666668,1.0,0.0032143045030588245,150.0
P32_B02_Ctrl,PLATE_32,0,1103.2603900959143,141.73529411764707,1.0,0.034483425963894185,150.0
P32_B02_Ctrl,PLATE_32,1,156.43315597557944,149.7037037037037,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,747.9605567145456,146.4265873015873,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,0,33.51209158739604,140.53846153846155,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,320.5877148103982,141.5028901734104,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,447.8391328440706,149.02733118971062,1.0,0.9861383475058219,150.0
P32_B02_Ctrl,PLATE_32,1,681.6247971346966,145.64767616191904,1.0,0.043823569954493775,150.0
P32_B02_Ctrl,PLATE_32,1,168.3577590979157,150.0,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,202.18045111876052,150.0,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,225.80661514621056,150.0,1.0,0.2936148111671905,150.0
P32_B02_Ctrl,PLATE_32,1,453.7478642975539,141.31390134529147,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,445.9798211437037,141.14666666666668,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,57.77037850542202,141.06153846153848,1.0,0.9908040303449456,136.0
P32_B02_Ctrl,PLATE_32,1,284.5456838855149,149.95081967213116,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,262.6724554042121,148.77304964539007,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,0,29.175502640466352,150.0,1.0,0.9369276208609234,150.0
P32_B02_Ctrl,PLATE_32,1,437.6494860190197,142.94921875,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,850.8690791019103,144.9835651074589,1.0,0.12746247223597754,150.0
P32_B02_Ctrl,PLATE_32,1,755.9067584526815,136.50484094052558,1.0,0.0636426660394303,148.5
P32_B02_Ctrl,PLATE_32,1,499.30954667119465,132.13625304136252,1.0,0.3424329386933304,112.5
P32_B02_Ctrl,PLATE_32,1,155.9389342779294,148.5943396226415,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,471.8394283527499,132.84813753581662,1.0,0.6597107827678201,133.0
P32_B02_Ctrl,PLATE_32,1,530.7924843148162,130.44981412639405,1.0,0.35836140833862495,123.0
P32_B02_Ctrl,PLATE_32,1,587.2057733521258,147.3921302578019,1.0,0.009754674862866342,150.0
P32_B02_Ctrl,PLATE_32,0,27.274588428711656,150.0,1.0,0.8693088894166425,150.0
P32_B02_Ctrl,PLATE_32,1,238.8514517748003,146.05769230769232,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,359.2098906881634,140.70666666666668,1.0,0.9722641803296284,150.0
P32_B02_Ctrl,PLATE_32,0,181.6755889551745,139.6413043478261,1.0,0.0,149.25
P32_B02_Ctrl,PLATE_32,1,181.12017608894075,147.26168224299064,1.0,0.0,149.0
P32_B02_Ctrl,PLATE_32,1,169.27277807140086,150.0,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,610.5029189902625,148.59760273972603,1.0,0.9985400300464613,150.0
P32_B02_Ctrl,PLATE_32,0,27.184439771220706,150.0,1.0,0.8957543840088588,150.0
P32_B02_Ctrl,PLATE_32,1,293.9545361518265,139.7174721189591,1.0,0.8380195346077247,150.0
P32_B02_Ctrl,PLATE_32,1,193.35949153693895,139.14141414141415,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,323.6133133734371,145.04458598726114,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,39.861644030365525,134.05882352941177,1.0,0.9911485114410756,129.0
P32_B02_Ctrl,PLATE_32,1,517.2942117652556,134.84870848708488,1.0,0.0,116.0
P32_B02_Ctrl,PLATE_32,1,329.40719064500183,143.09937888198758,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,385.465820162047,145.30964467005077,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,149.1927769094003,150.0,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,113.25401842051645,150.0,1.0,0.7158335137290484,150.0
P32_B02_Ctrl,PLATE_32,1,439.74167811676807,146.57407407407408,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,0,31.102392959770686,150.0,1.0,0.9284321875446548,150.0
P32_B02_Ctrl,PLATE_32,1,206.95160660462977,149.68275862068967,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,0,32.63698711063556,150.0,1.0,0.10964955224082769,150.0
P32_B02_Ctrl,PLATE_32,1,194.14283058783417,132.77372262773721,1.0,0.0,119.0
P32_B02_Ctrl,PLATE_32,1,294.4924090776688,149.57823129251702,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,290.4635512292248,140.15286624203821,1.0,0.0,131.0
P32_B02_Ctrl,PLATE_32,1,420.9611590258114,149.86847195357834,1.0,0.9337767570324254,150.0
P32_B02_Ctrl,PLATE_32,1,41.10432937136041,147.62745098039215,1.0,0.8162661567389919,150.0
P32_B02_Ctrl,PLATE_32,1,189.49239209808724,149.09375,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,0,26.14154536946853,150.0,1.0,0.8933348672590532,150.0
P32_B02_Ctrl,PLATE_32,1,181.55436196628585,145.86666666666667,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,624.5435086818285,144.59343434343435,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,335.23448593749674,150.0,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,555.3329370587091,123.37755102040816,0.9931972789115646,0.8486900842686258,110.0
P32_B02_Ctrl,PLATE_32,1,603.9306199001096,142.42105263157896,0.9968102073365231,0.013309739112966061,150.0
P32_B02_Ctrl,PLATE_32,1,556.7742458950648,149.94032549728752,1.0,0.45261762749262946,150.0
P32_B02_Ctrl,PLATE_32,1,243.56366750663796,150.0,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,47.28270135161613,143.16666666666666,1.0,0.9950202517624221,150.0
P32_B02_Ctrl,PLATE_32,1,154.9655084489948,147.70886075949366,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,607.7125443284824,150.0,1.0,0.27947311467682256,150.0
P32_B02_Ctrl,PLATE_32,1,664.9366818559978,145.7748538011696,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,797.2816355472214,114.6684350132626,0.9787798408488063,0.9625308136146853,96.0
P32_B02_Ctrl,PLATE_32,0,28.310281008023328,150.0,1.0,0.9370717170716005,150.0
P32_B02_Ctrl,PLATE_32,1,510.9696736373613,146.30078125,1.0,0.0,150.0
P32_B02_Ctrl,PLATE_32,1,162.1060000223086,150.0,1.0,0.0,150.0
