 ,Label,Area,Mean,Min,Max,Length
116,56_E08_br223_egfrc-1.nd2:2590-0424,91.497,815.926,504.000,1424.000,121.215
117,56_E08_br223_egfrc-1.nd2:2660-0424,91.075,1349.615,494.000,6394.000,120.940
118,56_E08_br223_egfrc-1.nd2:2046-2244,88.967,4693.162,492.000,14709.000,127.725
119,56_E08_br223_egfrc-1.nd2:1691-2259,67.041,1968.235,515.890,3860.760,98.602
120,56_E08_br223_egfrc-1.nd2:1816-2199,46.381,1010.868,505.650,2098.000,68.475
121,56_E08_br223_egfrc-1.nd2:2059-2111,147.997,924.057,481.000,2850.800,202.268
122,56_E08_br223_egfrc-1.nd2:1973-2140,68.306,984.466,520.000,3482.000,93.155
123,56_E08_br223_egfrc-1.nd2:1267-2409,194.799,2561.478,492.000,18762.000,281.680
124,56_E08_br223_egfrc-1.nd2:0601-0419,112.157,745.876,499.000,1690.000,146.103
125,56_E08_br223_egfrc-1.nd2:0674-0331,27.828,1361.794,675.850,2655.000,36.284
126,56_E08_br223_egfrc-1.nd2:0862-2031,59.452,1033.881,537.565,3272.000,76.580
127,56_E08_br223_egfrc-1.nd2:1593-0885,146.310,693.188,480.000,1163.280,190.486
128,56_E08_br223_egfrc-1.nd2:1808-1951,61.560,1886.133,473.000,7363.880,89.397
129,56_E08_br223_egfrc-1.nd2:2098-1794,91.075,2101.784,510.000,11613.000,113.876
130,56_E08_br223_egfrc-1.nd2:1949-2302,72.523,1262.012,476.000,9454.050,92.351
131,56_E08_br223_egfrc-1.nd2:1809-2445,124.807,1890.831,456.600,7452.000,183.606
132,56_E08_br223_egfrc-1.nd2:2099-2414,167.393,1156.976,501.000,3491.000,230.221
133,56_E08_br223_egfrc-1.nd2:1590-2442,73.788,781.945,506.500,1552.480,106.443
134,56_E08_br223_egfrc-1.nd2:1734-2778,4.216,594.900,505.000,728.000,6.493
135,56_E08_br223_egfrc-1.nd2:2419-1487,131.974,1008.087,475.400,2281.900,172.882
136,56_E08_br223_egfrc-1.nd2:0158-2494,147.154,812.129,528.000,1577.262,203.544
137,56_E08_br223_egfrc-1.nd2:0762-3028,102.459,3193.855,553.800,14445.140,147.742
138,56_E08_br223_egfrc-1.nd2:0794-2950,86.437,1299.182,511.020,4688.120,124.446
139,56_E08_br223_egfrc-1.nd2:1014-3025,124.807,1003.282,457.000,3700.500,178.461
140,56_E08_br223_egfrc-1.nd2:1117-2882,158.116,2213.018,467.000,12778.000,202.735
141,56_E08_br223_egfrc-1.nd2:1313-2936,73.788,1567.663,514.196,5474.000,103.626
142,56_E08_br223_egfrc-1.nd2:1441-2917,59.452,2023.991,654.000,7678.000,82.230
143,56_E08_br223_egfrc-1.nd2:1243-2888,57.765,899.052,525.000,2660.000,80.988
144,56_E08_br223_egfrc-1.nd2:1483-2770,64.511,1127.115,550.000,2037.400,89.105
145,56_E08_br223_egfrc-1.nd2:1491-2705,109.627,1458.898,510.000,5909.000,142.780
146,56_E08_br223_egfrc-1.nd2:1418-2699,179.199,786.108,493.360,1851.231,247.145
147,56_E08_br223_egfrc-1.nd2:1402-2637,231.482,4050.793,490.000,14094.500,346.059
148,56_E08_br223_egfrc-1.nd2:2622-1721,127.758,1428.645,474.000,6242.000,161.087
149,56_E08_br223_egfrc-1.nd2:2752-1391,105.833,1288.029,477.000,6098.580,135.847
150,56_E08_br223_egfrc-1.nd2:2371-2127,60.717,4879.237,499.000,15239.550,82.716
151,56_E08_br223_egfrc-1.nd2:2412-2071,114.687,1646.259,497.000,9145.519,142.327
152,56_E08_br223_egfrc-1.nd2:2595-1992,106.254,1402.649,473.770,3984.000,139.470
153,56_E08_br223_egfrc-1.nd2:2638-0641,122.277,736.930,471.000,1601.000,153.438
154,56_E08_br223_egfrc-1.nd2:2034-2695,95.291,2911.221,556.980,12737.080,135.616
155,56_E08_br223_egfrc-1.nd2:2123-2565,117.639,1893.772,516.930,11128.000,152.434
156,56_E08_br223_egfrc-1.nd2:2062-2470,67.041,1235.735,509.000,2929.000,90.300
157,56_E08_br223_egfrc-1.nd2:2713-1708,75.896,2441.511,515.000,9471.000,100.636
158,56_E08_br223_egfrc-1.nd2:2818-1648,93.183,3811.740,504.000,15360.600,117.281
159,56_E08_br223_egfrc-1.nd2:2815-1861,101.194,1331.318,507.000,5623.000,128.169
160,56_E08_br223_egfrc-1.nd2:3296-1706,64.933,4423.178,564.000,11434.000,83.258
161,56_E08_br223_egfrc-1.nd2:3264-1323,111.314,2029.038,483.000,6359.000,167.739
162,56_E08_br223_egfrc-1.nd2:2973-0967,171.187,1066.572,487.000,3183.000,221.152
163,56_E08_br223_egfrc-1.nd2:2928-1383,60.295,1703.565,549.000,6012.450,74.723
164,56_E08_br223_egfrc-1.nd2:2950-1442,50.176,1531.716,776.000,2348.350,63.675
165,56_E08_br223_egfrc-1.nd2:2614-1576,86.859,987.783,501.000,2501.080,120.318
166,56_E08_br223_egfrc-1.nd2:3069-0226,83.064,844.081,457.200,2922.000,108.325
167,56_E08_br223_egfrc-1.nd2:2876-0050,36.261,1893.436,561.550,3200.721,51.713
168,56_E08_br223_egfrc-1.nd2:2312-0139,29.093,3089.325,446.000,8368.747,36.504
169,56_E08_br223_egfrc-1.nd2:2259-0321,45.959,1363.900,565.309,3359.870,62.860
170,56_E08_br223_egfrc-1.nd2:2101-0744,49.332,1070.566,539.950,2030.810,69.697
171,56_E08_br223_egfrc-1.nd2:1458-1160,37.948,5479.091,532.000,19180.000,46.962
172,56_E08_br223_egfrc-1.nd2:1516-2068,83.064,757.469,468.000,1837.000,118.847
173,56_E08_br223_egfrc-1.nd2:2510-2147,247.926,806.486,480.000,3596.216,321.821
174,56_E08_br223_egfrc-1.nd2:2717-1525,86.437,978.030,491.000,2285.000,112.793
