 ,Label,Area,Mean,Min,Max,Length
91,23_B02_ctrl-2.nd2:0196-2620,112.579,1036.382,461.190,4438.000,167.899
92,23_B02_ctrl-2.nd2:1134-1811,42.586,4452.375,1045.020,13867.000,59.174
93,23_B02_ctrl-2.nd2:1260-1904,55.235,2478.596,468.000,14891.009,77.065
94,23_B02_ctrl-2.nd2:1000-1330,84.329,1334.639,499.090,3607.000,120.647
95,23_B02_ctrl-2.nd2:2653-1751,153.900,1016.810,483.000,2452.480,229.029
96,23_B02_ctrl-2.nd2:1848-0526,170.766,1233.066,511.000,3035.832,255.833
97,23_B02_ctrl-2.nd2:3198-1328,127.758,1516.599,467.000,5186.597,182.451
98,23_B02_ctrl-2.nd2:1074-3596,109.206,1247.892,518.000,4479.860,154.409
99,23_B02_ctrl-2.nd2:1823-2707,236.542,901.119,486.000,2912.000,295.512
100,23_B02_ctrl-2.nd2:2024-2046,117.217,1207.009,487.000,3415.800,155.914
101,23_B02_ctrl-2.nd2:2047-1032,119.325,1108.188,502.000,3367.927,165.498
102,23_B02_ctrl-2.nd2:2392-3094,63.247,1391.547,522.000,3356.000,86.738
103,23_B02_ctrl-2.nd2:1781-1393,34.153,6462.701,827.000,10989.240,48.209
104,23_B02_ctrl-2.nd2:0957-0236,53.970,4049.081,1113.990,8626.000,72.193
105,23_B02_ctrl-2.nd2:3599-1157,60.295,987.331,0.000,3678.656,81.937
106,23_B02_ctrl-2.nd2:3589-1432,46.381,2640.503,846.300,12663.000,70.220
107,23_B02_ctrl-2.nd2:1791-1731,232.747,1122.625,498.000,7325.000,295.680
108,23_B02_ctrl-2.nd2:1578-0612,67.463,1668.796,502.000,8063.850,96.710
109,23_B02_ctrl-2.nd2:1035-1721,90.232,2887.127,489.000,15352.640,115.748
110,23_B02_ctrl-2.nd2:1042-3496,153.900,1643.471,528.000,16572.078,192.388
111,23_B02_ctrl-2.nd2:1373-3030,121.433,1192.246,478.000,4885.146,162.018
112,23_B02_ctrl-2.nd2:0662-0111,94.870,2500.339,491.080,24287.000,137.269
113,23_B02_ctrl-2.nd2:3215-1223,155.587,1658.234,570.000,6471.000,216.734
114,23_B02_ctrl-2.nd2:2540-1884,114.687,901.379,482.000,2971.120,165.352
115,23_B02_ctrl-2.nd2:2897-0696,58.187,2663.068,570.000,6287.721,81.368
116,23_B02_ctrl-2.nd2:2930-0418,91.918,1627.035,496.240,10985.000,127.327
117,23_B02_ctrl-2.nd2:1535-2915,64.933,1414.067,514.000,5283.000,93.763
118,23_B02_ctrl-2.nd2:1273-3188,132.396,1401.714,469.880,4090.000,177.068
119,23_B02_ctrl-2.nd2:1245-3255,94.870,1259.998,487.000,5290.000,122.404
120,23_B02_ctrl-2.nd2:0696-1579,96.556,1182.187,474.000,6826.000,134.739
121,23_B02_ctrl-2.nd2:1746-3573,81.799,1680.486,635.982,4373.220,121.603
122,23_B02_ctrl-2.nd2:2141-3579,119.325,1361.582,603.820,3069.200,177.359
123,23_B02_ctrl-2.nd2:1162-0781,145.889,1392.717,506.000,5738.511,202.926
124,23_B02_ctrl-2.nd2:1291-0837,137.456,1367.620,514.730,8331.742,169.633
125,23_B02_ctrl-2.nd2:2976-0721,161.490,1442.597,480.120,7991.000,230.374
126,23_B02_ctrl-2.nd2:1500-1355,53.127,2760.770,544.640,5450.472,79.375
127,23_B02_ctrl-2.nd2:0074-1621,53.970,6312.797,621.230,13958.240,79.850
128,23_B02_ctrl-2.nd2:0437-1443,88.967,1531.262,505.000,4205.000,118.597
129,23_B02_ctrl-2.nd2:1132-2344,85.172,1578.277,514.000,4226.360,109.990
130,23_B02_ctrl-2.nd2:1493-0907,64.933,1467.110,652.000,2782.000,91.620
131,23_B02_ctrl-2.nd2:0488-1238,63.668,1793.919,510.000,5781.442,80.980
132,23_B02_ctrl-2.nd2:0644-0754,65.776,3440.293,756.390,7326.800,81.281
133,23_B02_ctrl-2.nd2:0294-1883,64.090,1282.779,503.480,3389.820,89.388
134,23_B02_ctrl-2.nd2:0449-2017,57.765,1111.021,498.100,2135.146,76.094
135,23_B02_ctrl-2.nd2:0586-0887,41.743,2300.664,907.000,3766.788,57.846
136,23_B02_ctrl-2.nd2:0551-0936,97.400,1653.023,583.000,4344.060,130.328
137,23_B02_ctrl-2.nd2:0439-0729,60.295,3496.607,478.000,14188.000,81.274
138,23_B02_ctrl-2.nd2:1291-1675,35.418,3788.174,1393.890,9671.380,52.733
139,23_B02_ctrl-2.nd2:0551-2041,48.911,2656.793,535.000,6452.100,65.018
140,23_B02_ctrl-2.nd2:0638-2242,51.019,3716.664,633.980,17533.965,72.010
141,23_B02_ctrl-2.nd2:0861-1085,46.802,1213.128,505.090,2402.960,69.012
142,23_B02_ctrl-2.nd2:2109-1480,74.631,2357.677,493.000,5230.000,93.009
143,23_B02_ctrl-2.nd2:1097-3432,9.698,620.348,498.000,749.000,14.935
144,23_B02_ctrl-2.nd2:2389-2715,29.093,1151.611,497.450,3549.297,40.780
145,23_B02_ctrl-2.nd2:1228-2885,156.430,1495.039,483.000,4543.000,206.167
146,23_B02_ctrl-2.nd2:0764-3571,51.019,9448.135,572.000,37136.289,68.207
147,23_B02_ctrl-2.nd2:3030-0720,41.321,3563.817,614.000,11076.000,53.680
148,23_B02_ctrl-2.nd2:1821-3456,48.911,1129.987,548.200,2243.000,74.246
149,23_B02_ctrl-2.nd2:2830-3419,48.911,2662.488,597.675,9581.370,72.085
150,23_B02_ctrl-2.nd2:3175-0994,31.202,3992.654,2714.000,5951.000,41.961
151,23_B02_ctrl-2.nd2:2104-2286,46.802,1291.979,527.600,3521.980,64.196
152,23_B02_ctrl-2.nd2:1087-1417,72.523,1683.074,592.796,4374.000,105.414
153,23_B02_ctrl-2.nd2:0904-2672,91.918,921.430,501.000,2448.450,131.673
154,23_B02_ctrl-2.nd2:0930-1503,99.508,938.419,501.000,2119.000,137.488
155,23_B02_ctrl-2.nd2:2602-1159,61.560,1537.220,727.000,3281.000,81.218
156,23_B02_ctrl-2.nd2:2056-1640,108.362,1134.140,462.000,4186.020,139.874
157,23_B02_ctrl-2.nd2:0736-0726,89.810,803.492,488.000,2427.000,114.871
158,23_B02_ctrl-2.nd2:0469-3068,161.068,862.423,453.360,3197.000,203.582
159,23_B02_ctrl-2.nd2:1270-1043,61.560,1356.329,514.000,4430.000,81.474
160,23_B02_ctrl-2.nd2:2246-0601,91.497,1179.691,472.000,3206.000,127.836
161,23_B02_ctrl-2.nd2:2462-2072,78.426,1064.887,460.000,3861.000,97.079
162,23_B02_ctrl-2.nd2:3434-1120,285.031,1164.625,443.990,11841.800,378.654
163,23_B02_ctrl-2.nd2:0369-0924,71.679,1165.691,573.034,2644.450,103.665
164,23_B02_ctrl-2.nd2:1353-2502,52.284,1964.109,567.020,3553.450,77.422
165,23_B02_ctrl-2.nd2:3015-2589,70.414,1186.855,519.000,2570.000,91.467
166,23_B02_ctrl-2.nd2:2952-2668,75.896,1122.762,542.000,2903.000,100.642
167,23_B02_ctrl-2.nd2:1523-3155,133.239,828.097,463.000,3313.020,172.475
168,23_B02_ctrl-2.nd2:1794-0128,105.411,810.606,515.770,1498.925,155.536
169,23_B02_ctrl-2.nd2:0959-0970,158.116,963.851,487.000,1777.000,221.125
170,23_B02_ctrl-2.nd2:1808-1633,142.094,1309.340,480.000,3417.000,188.648
171,23_B02_ctrl-2.nd2:1112-2165,80.112,889.720,492.460,2442.000,116.833
172,23_B02_ctrl-2.nd2:1085-0473,93.183,1243.779,575.056,3250.077,134.719
173,23_B02_ctrl-2.nd2:1268-0661,106.676,983.126,548.920,2548.490,159.148
174,23_B02_ctrl-2.nd2:3519-3506,53.549,1255.963,465.000,3347.950,76.563
175,23_B02_ctrl-2.nd2:3361-3013,142.094,858.288,446.000,1951.000,197.410
176,23_B02_ctrl-2.nd2:2785-3223,103.724,839.003,503.250,1602.295,152.458
177,23_B02_ctrl-2.nd2:2486-3516,127.758,1130.231,550.000,3598.360,188.295
178,23_B02_ctrl-2.nd2:0213-1393,54.814,1060.485,483.000,2492.685,74.643
179,23_B02_ctrl-2.nd2:0764-1773,72.101,1033.859,570.000,2390.800,102.410
180,23_B02_ctrl-2.nd2:0845-2805,52.284,1336.298,479.000,3250.000,78.647
181,23_B02_ctrl-2.nd2:0726-2717,118.482,1120.274,505.000,4120.000,170.390
182,23_B02_ctrl-2.nd2:1368-1158,110.892,1237.751,584.862,7420.913,159.942
183,23_B02_ctrl-2.nd2:2654-1979,132.818,1012.753,478.000,6274.544,173.499
184,23_B02_ctrl-2.nd2:1805-3523,142.516,1774.081,569.000,10917.211,205.495
185,23_B02_ctrl-2.nd2:0416-3521,110.892,1055.784,471.650,2948.920,146.808
186,23_B02_ctrl-2.nd2:2166-1723,67.041,1129.690,538.291,2952.968,96.063
187,23_B02_ctrl-2.nd2:1771-0937,107.519,898.507,502.000,1775.170,153.761
188,23_B02_ctrl-2.nd2:2533-0607,60.295,1840.298,508.000,3644.568,90.066
189,23_B02_ctrl-2.nd2:1287-1430,56.079,1474.323,722.000,3180.960,82.896
190,23_B02_ctrl-2.nd2:0634-1666,76.318,1386.065,548.000,2411.000,103.380
191,23_B02_ctrl-2.nd2:3294-3326,137.034,1534.658,497.000,9143.854,200.209
192,23_B02_ctrl-2.nd2:2415-3598,56.500,2648.318,568.000,9516.300,80.127
193,23_B02_ctrl-2.nd2:3238-3558,64.511,1139.036,509.000,2341.774,96.611
194,23_B02_ctrl-2.nd2:3026-3617,55.657,1668.386,505.700,3886.956,81.796
195,23_B02_ctrl-2.nd2:3050-1734,158.538,2930.502,499.000,20573.000,216.978
196,23_B02_ctrl-2.nd2:3401-1396,137.034,902.359,517.340,2721.400,200.766
197,23_B02_ctrl-2.nd2:3288-0418,51.862,1164.770,497.000,3072.740,74.196
198,23_B02_ctrl-2.nd2:3325-0549,59.030,1075.708,531.651,2313.719,76.299
199,23_B02_ctrl-2.nd2:1669-0391,67.041,1436.797,520.000,3069.000,96.495
200,23_B02_ctrl-2.nd2:1711-0343,80.534,1108.719,448.000,1980.000,111.947
201,23_B02_ctrl-2.nd2:1835-2107,91.918,1230.125,509.000,8468.938,112.683
202,23_B02_ctrl-2.nd2:1443-0394,91.075,907.286,467.880,1783.760,131.500
203,23_B02_ctrl-2.nd2:0726-3331,50.176,1141.558,503.000,4728.000,68.023
204,23_B02_ctrl-2.nd2:2190-2186,56.922,1238.911,512.000,3274.588,68.954
205,23_B02_ctrl-2.nd2:3546-0358,95.713,865.421,450.000,1777.000,124.375
206,23_B02_ctrl-2.nd2:0443-2364,83.907,907.116,522.000,2218.880,108.929
207,23_B02_ctrl-2.nd2:0942-0892,58.608,1764.414,612.000,4630.047,78.823
208,23_B02_ctrl-2.nd2:0934-0759,61.982,1339.189,511.000,3319.680,82.982
209,23_B02_ctrl-2.nd2:1953-0885,45.116,1828.250,525.000,5471.000,56.197
210,23_B02_ctrl-2.nd2:1904-0266,191.848,803.563,469.000,2513.400,284.951
211,23_B02_ctrl-2.nd2:2756-0243,86.859,1291.943,510.000,3353.000,125.602
212,23_B02_ctrl-2.nd2:3336-0041,43.851,1711.413,470.000,4340.400,56.377
