 ,Label,Area,Mean,Min,Max,Length
155,21_B04_br223_egfrc-1.nd2:1205-1287,108.362,917.670,464.000,3250.000,144.378
156,21_B04_br223_egfrc-1.nd2:0028-2607,56.922,1471.996,503.160,2899.000,70.335
157,21_B04_br223_egfrc-1.nd2:1388-1478,205.340,964.857,486.000,6786.801,271.787
158,21_B04_br223_egfrc-1.nd2:3111-0962,40.056,1560.763,608.000,3900.000,53.089
159,21_B04_br223_egfrc-1.nd2:2552-1868,50.597,1821.490,822.490,3349.037,77.411
160,21_B04_br223_egfrc-1.nd2:0607-1109,69.150,957.980,519.000,2009.800,99.209
161,21_B04_br223_egfrc-1.nd2:0707-1032,56.079,1126.434,545.000,2144.000,83.505
162,21_B04_br223_egfrc-1.nd2:0328-3379,61.560,3115.315,562.260,12182.791,88.339
163,21_B04_br223_egfrc-1.nd2:1135-3255,90.653,1918.586,608.000,4967.170,118.593
164,21_B04_br223_egfrc-1.nd2:0256-2752,40.056,1327.441,536.000,2605.581,54.746
165,21_B04_br223_egfrc-1.nd2:0426-2945,63.668,2614.826,604.000,7310.340,81.391
166,21_B04_br223_egfrc-1.nd2:0674-3486,161.490,817.095,480.000,2874.000,213.329
167,21_B04_br223_egfrc-1.nd2:1921-3516,68.306,1925.859,757.000,5370.000,82.687
168,21_B04_br223_egfrc-1.nd2:3221-0544,99.508,1260.958,471.000,4048.000,128.319
169,21_B04_br223_egfrc-1.nd2:1981-0413,97.821,1478.049,443.000,4083.000,143.483
170,21_B04_br223_egfrc-1.nd2:1508-0754,93.183,1569.490,514.000,5931.000,130.107
171,21_B04_br223_egfrc-1.nd2:0033-0246,87.280,1135.619,460.000,3295.000,127.508
172,21_B04_br223_egfrc-1.nd2:0905-1175,99.930,741.638,500.000,1560.500,142.716
173,21_B04_br223_egfrc-1.nd2:2054-2027,86.437,1244.466,470.000,4565.430,108.079
174,21_B04_br223_egfrc-1.nd2:1032-2509,40.478,2661.569,764.000,5238.000,55.802
175,21_B04_br223_egfrc-1.nd2:2171-0815,86.437,1175.570,508.221,6313.000,125.450
176,21_B04_br223_egfrc-1.nd2:1653-0619,60.717,2197.771,487.000,5170.000,82.866
177,21_B04_br223_egfrc-1.nd2:1696-0504,40.478,1538.152,491.000,4039.000,51.330
178,21_B04_br223_egfrc-1.nd2:2858-2392,61.560,1477.897,569.094,5317.000,80.899
179,21_B04_br223_egfrc-1.nd2:1167-2724,55.657,1421.473,451.000,2576.350,74.675
180,21_B04_br223_egfrc-1.nd2:2339-2873,90.232,1237.370,595.257,2296.000,120.620
181,21_B04_br223_egfrc-1.nd2:0727-0596,127.336,1131.753,479.550,14985.900,183.330
182,21_B04_br223_egfrc-1.nd2:2935-3048,75.896,950.839,502.330,2276.000,106.470
183,21_B04_br223_egfrc-1.nd2:3541-1247,103.724,767.606,433.000,3833.813,130.327
184,21_B04_br223_egfrc-1.nd2:1140-0892,64.090,1511.746,570.000,2873.160,96.010
185,21_B04_br223_egfrc-1.nd2:0311-0796,84.329,920.819,516.000,1950.392,121.032
186,21_B04_br223_egfrc-1.nd2:2739-1215,122.698,1307.989,485.000,4060.189,169.101
187,21_B04_br223_egfrc-1.nd2:2079-2546,217.146,1197.452,460.000,10386.000,273.369
