 ,Label,Area,Mean,Min,Max,Length
66,32_C08_br223_igf1r-1.nd2:3311-1521,343.985,1355.327,469.000,10388.444,468.452
67,32_C08_br223_igf1r-1.nd2:3071-2077,137.425,2441.131,572.000,4901.000,203.095
68,32_C08_br223_igf1r-1.nd2:3428-1946,183.374,3520.550,481.590,7734.380,271.131
69,32_C08_br223_igf1r-1.nd2,335.132,1670.890,465.000,10511.000,444.262
70,32_C08_br223_igf1r-1.nd2:0785-0246,335.132,1670.890,465.000,10511.000,444.262
71,32_C08_br223_igf1r-1.nd2:0964-0423,186.747,2496.394,471.000,19128.506,257.469
72,32_C08_br223_igf1r-1.nd2:2186-1167,113.397,2368.494,480.000,12320.000,154.016
73,32_C08_br223_igf1r-1.nd2:3341-2399,285.389,2567.813,0.000,19274.760,403.291
74,32_C08_br223_igf1r-1.nd2:3351-2550,265.155,1899.234,0.000,13416.660,384.712
75,32_C08_br223_igf1r-1.nd2:3283-2390,244.077,1419.652,506.000,5893.840,361.231
76,32_C08_br223_igf1r-1.nd2:3386-1656,223.422,1631.873,0.000,12476.267,331.972
77,32_C08_br223_igf1r-1.nd2:3291-2404,742.350,1665.300,456.000,15914.170,1050.779
78,32_C08_br223_igf1r-1.nd2:3414-1746,133.631,2756.861,543.980,5886.600,199.137
79,32_C08_br223_igf1r-1.nd2:3446-1360,344.828,1239.458,0.000,4889.903,468.136
80,32_C08_br223_igf1r-1.nd2:3103-2982,81.781,2088.431,461.000,12798.960,123.166
81,32_C08_br223_igf1r-1.nd2:3526-2056,96.113,1701.296,509.800,5978.300,141.795
82,32_C08_br223_igf1r-1.nd2:1860-1365,378.130,1997.090,488.000,26106.717,521.886
83,32_C08_br223_igf1r-1.nd2:2167-1446,296.771,4806.576,461.040,23416.260,404.862
84,32_C08_br223_igf1r-1.nd2:1926-1421,217.520,4408.073,479.000,28364.000,304.421
85,32_C08_br223_igf1r-1.nd2:0814-2893,349.465,1712.523,483.000,6892.000,497.055
86,32_C08_br223_igf1r-1.nd2:1496-1993,609.140,1642.760,444.000,27659.000,761.851
87,32_C08_br223_igf1r-1.nd2:1650-2245,587.219,1194.406,444.000,12343.180,768.084
88,32_C08_br223_igf1r-1.nd2:1924-2094,266.841,2908.391,445.000,21888.000,376.971
89,32_C08_br223_igf1r-1.nd2:2122-2475,233.960,2779.794,516.000,16676.000,316.743
90,32_C08_br223_igf1r-1.nd2:2933-3048,135.739,2473.233,513.392,16168.860,195.194
91,32_C08_br223_igf1r-1.nd2:3022-3211,360.004,2704.489,496.390,11680.750,468.799
92,32_C08_br223_igf1r-1.nd2:3318-3204,222.157,1725.804,481.000,10065.000,290.781
93,32_C08_br223_igf1r-1.nd2:3501-3444,162.718,1691.321,0.000,5995.000,210.289
94,32_C08_br223_igf1r-1.nd2:3502-3366,172.836,3237.635,447.000,11260.303,223.493
95,32_C08_br223_igf1r-1.nd2:2570-3078,348.622,1592.147,456.000,8645.040,504.118
96,32_C08_br223_igf1r-1.nd2:2347-2819,847.316,2001.290,0.000,12138.000,1177.639
97,32_C08_br223_igf1r-1.nd2:2389-1455,562.348,1572.740,451.200,10482.000,756.000
98,32_C08_br223_igf1r-1.nd2:2266-1748,643.707,1925.168,445.000,24261.000,924.943
99,32_C08_br223_igf1r-1.nd2:2836-0549,72.928,3987.589,487.000,12073.000,100.119
100,32_C08_br223_igf1r-1.nd2:2785-2714,315.319,2477.862,491.000,11889.250,437.235
101,32_C08_br223_igf1r-1.nd2:2757-3112,593.121,2498.325,446.000,11137.540,778.100
102,32_C08_br223_igf1r-1.nd2:2973-2795,191.384,2669.562,480.790,9969.000,256.262
103,32_C08_br223_igf1r-1.nd2:3113-3016,176.629,1432.021,483.000,5575.350,239.430
104,32_C08_br223_igf1r-1.nd2:2912-2500,237.754,1511.933,494.000,4059.494,351.477
105,32_C08_br223_igf1r-1.nd2:2069-2603,304.781,898.591,481.000,6747.000,420.489
106,32_C08_br223_igf1r-1.nd2:1844-2695,245.764,2160.282,496.270,10745.064,350.715
107,32_C08_br223_igf1r-1.nd2:1984-2813,487.312,2431.260,479.000,37804.000,661.194
108,32_C08_br223_igf1r-1.nd2:2236-3188,296.771,1837.343,462.000,6911.060,420.069
109,32_C08_br223_igf1r-1.nd2:2297-3339,267.263,1848.572,500.000,10796.000,368.451
110,32_C08_br223_igf1r-1.nd2:2346-3523,223.422,2058.218,471.000,10216.000,291.450
111,32_C08_br223_igf1r-1.nd2:2237-3473,214.147,3730.604,0.000,40940.000,300.802
112,32_C08_br223_igf1r-1.nd2:1058-3179,171.992,4086.154,500.000,13892.000,244.105
113,32_C08_br223_igf1r-1.nd2:1756-3068,362.955,1781.348,464.000,11872.000,496.380
114,32_C08_br223_igf1r-1.nd2:1894-3058,282.439,1306.254,463.650,8603.861,394.198
115,32_C08_br223_igf1r-1.nd2:1670-3321,335.975,2101.557,488.000,7305.000,426.290
116,32_C08_br223_igf1r-1.nd2:1550-2662,218.363,1184.238,505.792,4689.000,296.947
117,32_C08_br223_igf1r-1.nd2:1408-3033,387.404,1882.750,505.420,8165.230,542.827
118,32_C08_br223_igf1r-1.nd2:1174-3037,118.034,1953.726,492.840,4618.000,169.059
119,32_C08_br223_igf1r-1.nd2:1162-2988,158.081,1407.316,527.000,4299.000,226.192
120,32_C08_br223_igf1r-1.nd2:1388-3425,242.391,1908.285,502.000,9585.000,326.837
121,32_C08_br223_igf1r-1.nd2:0852-3106,264.733,2699.365,502.000,10399.600,381.969
